Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B
CPLD38,COPEL DISTRIBUICAO S/A (*),15/06/2028,"DI + 2,25%",1.3186,0.7632,1.0644,0.0361,1.0283,1.1006,1071.058508,103.4569,736.35,,
CPTE12,CACHOEIRA PAULISTA TRANS. DE ENERGIA S/A (*),15/07/2031,"DI + 1,7%",1.2893,0.8423,1.0801,0.0633,1.0168,1.1435,837.315464,101.826,748.74,,
CRFB16,ATACADAO S.A. (*) (**),12/01/2026,"DI + 1,2%",0.896,0.6284,0.7387,0.0328,0.7059,0.7716,1030.181926,100.5517,303.5,,
CRFB26,ATACADAO S.A. (*) (**),11/01/2027,"DI + 1,35%",1.0339,0.8306,0.9083,0.1023,0.806,1.0108,1033.822506,100.8744,502.5,,
CRNP11,CONCESSIONARIA DE RODOVIAS NOROESTE PAULISTA S.A. (*) (**),30/09/2025,"DI + 2,5%",2.251,1.6251,1.9392,0.0544,1.8848,1.9937,1063.606085,100.5069,232.3,,
CSAN13,COSAN S.A. (*) (**),15/08/2028,"DI + 1,65%",0.9625,0.8,0.876,0.0785,0.7975,0.9545,1035.106728,102.1426,699.97,,
CSAN14,COSAN S.A. (*),05/05/2028,"DI + 1,5%",0.996,0.5146,0.7602,0.1823,0.5779,0.9427,1068.69954,102.0974,716.28,,
CSAN15,COSAN S.A. (*),20/04/2028,"DI + 2,4%",1.5008,1.1376,1.3117,0.0234,1.2883,1.3352,1086.741818,102.9939,697.6,,
CSAN16,COSAN S.A. (*),20/06/2028,"DI + 2,4%",1.5893,1.2575,1.4158,0.0549,1.3609,1.4709,1063.714031,102.8546,736.1,,
CSAN18,COSAN S.A. (*),21/01/2031,"DI + 1,8%",1.3053,1.1041,1.2028,0.029,1.1739,1.2319,1046.920949,102.4328,1032.46,,
CSAN23,COSAN S.A. (*),15/08/2031,DI + 2%,1.3568,1.0928,1.2144,0.0539,1.1605,1.2684,1046.638933,103.2397,1043.2,0.35,
CSAN24,COSAN S.A. (*),05/05/2032,"DI + 1,9%",1.399,1.101,1.2489,0.0922,1.1567,1.3411,1077.729948,102.798,1089.51,,
CSANA0,COSAN S.A. (*),28/06/2029,DI + 1%,1.0528,0.7189,0.8971,0.0831,0.814,0.9802,1031.088874,100.3362,830.09,,
CSANB0,COSAN S.A. (*),28/06/2034,"DI + 1,5%",1.5397,1.2093,1.3582,0.1179,1.2403,1.4762,1036.448504,100.7333,1318.79,0.35,
CSMGA5,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),16/12/2025,"DI + 1,75%",0.8049,0.5363,0.707,0.1169,0.5901,0.8241,388.619287,100.7115,173.55,,
CSMGA7,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),16/12/2029,"DI + 1,3%",0.7536,0.5076,0.6274,0.0508,0.5766,0.6783,1020.717009,101.7514,658.26,0.35,
CSMGA8,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2030,"DI + 1,2%",1.0883,0.4404,0.833,0.2581,0.5749,1.0913,1014.44804,101.1292,779.92,,
CSMGA9,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/07/2034,"DI + 0,9%",0.7861,0.5138,0.6584,0.1155,0.5429,0.774,1032.050778,101.0154,1063.95,,
CSMGB6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2026,"DI + 1,3%",0.774,0.4695,0.633,0.0823,0.5507,0.7154,621.469031,100.6717,255.64,,
CSNAA1,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),10/11/2028,"DI + 1,65%",3.5011,3.05,3.2089,0.0614,3.1475,3.2704,1001.48333,95.7971,708.03,0.45,
CSNAA2,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),20/12/2027,"DI + 2,5%",3.5552,3.1,3.1532,0.0403,3.1129,3.1936,1019.756434,98.5778,567.6,0.35,
CSRNA2,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),15/03/2031,"DI + 0,96%",--,--,1.015,0.0237,0.9913,1.0388,1000.70869,99.7662,1083.02,,
CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP,15/11/2028,"DI + 2,83%",0.5586,0.35,0.4512,0.0324,0.4188,0.4838,1111.13276,105.9744,628.79,,
CTEEA2,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/04/2029,"DI + 1,55%",0.5589,0.2548,0.4307,0.0867,0.344,0.5175,1086.472155,103.1049,697.59,0.35,
CTNS19,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*) (**),15/02/2025,"DI + 1,4%",0.8249,0.3566,0.634,0.0398,0.5942,0.6739,1016.129611,100.2983,99,,
CTNS25,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*) (**),10/06/2026,"DI + 1,15%",1.1987,0.9124,1.0422,0.0687,0.9734,1.111,1036.020648,100.1627,384.14,,
CTTP11,CAP TC TORRES E PARTICIPACOES S.A.,15/01/2026,"DI + 5,5%",--,5.024,5.5738,0.2026,5.3712,5.7766,1103.270073,99.909,328,0.35,
CVCB14,CVC BRASIL OPERADORA E AGENCIA DE VIAGENS S.A.,30/11/2026,"DI + 5,5%",6.5183,5.3958,5.8849,0.106,5.7789,5.991,1.046663,99.536,321.29,,
DASAA2,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),25/11/2024,"DI + 1,2%",2.3016,0.7166,1.3788,0.3798,0.9989,1.7587,519.150195,99.9713,41,,
DASAA4,DIAGNÓSTICOS DA AMÉRICA S/A (*),20/10/2025,"DI + 2,1%",3.591,3,3.4268,0.2762,3.1506,3.7031,1046.725514,99.3285,131.1,,
DASAA5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2026,"DI + 1,6%",4.3721,3.51,3.9221,0.0865,3.8357,4.0087,1006.81727,96.0137,452.63,,
DASAA6,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/04/2027,"DI + 1,6%",4.388,3.686,4.0263,0.1172,3.9091,4.1436,1008.955011,95.9497,439.94,,
DASAA8,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/10/2027,"DI + 1,6%",4.8547,3.8682,4.3017,0.5151,3.7866,4.8169,985.765994,93.7445,617.13,0.35,
DASAB4,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/10/2027,"DI + 2,4%",4.35,2.4373,3.4063,0.7002,2.7061,4.1065,1033.735808,97.9703,527.44,,
DASAB5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2028,"DI + 1,7%",4.9314,4.0003,4.4196,0.0775,4.3422,4.4972,967.060089,92.1849,770.66,,
DASAC5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2031,"DI + 2,05%",5.0525,4.25,4.5961,0.1179,4.4781,4.7141,942.738812,89.7391,1086.41,,
DESK13,DESKTOP S/A (*) (**),17/11/2028,"DI + 2,6%",1.4992,1.2116,1.3843,0.0126,1.3717,1.397,1068.463936,102.091,440.15,,
DESK15,DESKTOP S/A (*) (**),27/11/2028,"DI + 2,3%",1.5032,1.1415,1.3162,0.0258,1.2903,1.3421,1069.735679,102.2724,587.46,,
DESK16,DESKTOP S/A (*),17/06/2030,"DI + 1,6%",1.5892,1.243,1.4119,0.0232,1.3886,1.4352,1030.709038,100.654,887.16,,
DIRR18,DIRECIONAL ENGENHARIA S/A (*) (**),15/10/2026,"DI + 1,65%",1.0097,0.797,0.9046,0.0433,0.8613,0.948,1064.866166,101.0091,344.11,,
EBENA2,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),20/07/2026,"DI + 1,25%",0.5043,0.1043,0.3475,0.0616,0.2859,0.4092,688.07584,101.0862,304.38,,
EBENA3,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),20/12/2026,"DI + 1,38%",0.8077,0.5403,0.6385,0.102,0.5365,0.7406,1039.81883,100.82,280.92,,
EBENA4,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),25/05/2027,"DI + 1,2%",0.6785,0.5404,0.6023,0.0349,0.5674,0.6374,1047.549709,100.8618,365.58,,
EBENA5,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),15/09/2028,"DI + 1,25%",0.6509,0.3809,0.5336,0.0371,0.4965,0.5708,1021.182338,101.7992,633.77,,
EBENA7,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),20/06/2028,"DI + 0,68%",0.6488,0.2045,0.4797,0.1336,0.346,0.6134,1032.709132,100.5315,671.01,,
ECOS15,EMPRESA CONCESSINÁRIA DE RODOVIAS DO SUL S.A. - ECOSUL (*) (**),15/05/2025,"DI + 2,2%",2.0296,1.5212,1.8647,0.2053,1.6594,2.0701,1048.234375,100.2049,157,,
ECOV15,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*) (**),28/03/2025,DI + 2%,1.1827,0.5583,0.8318,0.0525,0.7793,0.8844,1067.251018,100.5442,118.74,,
ECRD13,ECORIOMINAS CONCESSIONARIA DE RODOVIAS S.A. (*) (**),11/03/2025,"DI + 0,4%",0.55,0.3629,0.4636,0.0211,0.4425,0.4848,1046.682464,99.9716,113,,
EDVP18,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,22/08/2027,"DI + 1,6%",--,--,1.0093,0.1344,0.8749,1.1437,1023.459005,101.2292,528.39,,
EEEL18,CPFL TRANSMISSAO S.A (*) (**),25/05/2027,"DI + 1,34%",0.8431,0.6612,0.7445,0.01,0.7345,0.7546,1052.845539,101.3239,562.8,,
EEEL19,CPFL TRANSMISSAO S.A (*) (**),12/12/2026,"DI + 1,2%",--,--,0.6154,0.0192,0.5962,0.6347,1045.179387,101.1218,485.49,,
EEEL28,CPFL TRANSMISSAO S.A (*),25/05/2029,"DI + 1,47%",0.8797,0.534,0.7182,0.0616,0.6565,0.7799,1064.444288,102.3954,803.96,,
EESG13,ENVIRONMENTAL ESG PARTICIPACOES S.A.,25/06/2029,"DI + 2,75%",3.0625,2.519,2.8645,0.1461,2.7185,3.0107,1029.270943,99.6802,724.44,,
EGIED1,ENGIE BRASIL ENERGIA S.A. (*),15/11/2028,DI + 1%,0.7201,0.4614,0.5884,0.1875,0.4009,0.776,1053.813425,101.1831,726.55,,
EKTR19,ELEKTRO REDES S.A. (*) (**),10/05/2026,"DI + 1,6%",0.6066,0.2209,0.5095,0.3725,0.137,0.8822,1056.697679,101.0978,255.33,,
EKTR29,ELEKTRO REDES S.A. (*) (**),10/05/2028,"DI + 1,79%",1.2087,0.441,0.8208,0.0924,0.7284,0.9133,1071.375218,102.4284,633.29,,
EKTRA0,ELEKTRO REDES S.A. (*) (**),15/10/2026,"DI + 1,29%",0.8078,0.6999,0.7436,0.0789,0.6647,0.8226,1062.639001,100.9612,445.9,,
EKTRA1,ELEKTRO REDES S.A. (*) (**),15/07/2027,"DI + 1,28%",0.8956,0.3391,0.6379,0.3569,0.281,0.9949,1038.887232,101.5188,597.71,,
EKTRA3,ELEKTRO REDES S.A. (*),15/04/2031,"DI + 0,98%",1.0359,0.7611,0.898,0.0501,0.8479,0.9482,1045.406292,100.34,1053.32,,
EKTRB0,ELEKTRO REDES S.A. (*),15/10/2028,"DI + 1,44%",0.791,0.3077,0.5493,0.0015,0.5478,0.5509,1079.394665,102.4839,702.71,,
ELET13,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,15/04/2026,"DI + 1,8%",0.5729,0.2114,0.3649,0.0299,0.335,0.3949,1075.688811,101.9671,346.06,,
ELET15,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/04/2029,"DI + 0,85%",0.8,0.4163,0.6246,0.0424,0.5821,0.6671,1056.637949,100.7659,860.01,,
ELET24,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/09/2028,"DI + 1,55%",0.7982,0.609,0.695,0.0377,0.6573,0.7327,1027.773372,102.4478,721.93,,
ELET25,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/04/2031,DI + 1%,0.9,0.5524,0.751,0.0876,0.6634,0.8388,1060.705191,101.0876,1106.05,,
ELET32,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*) (**),25/04/2026,"DI + 1,2%",0.801,0.5311,0.6276,0.1156,0.512,0.7432,1050.659564,100.8058,356.68,,
ELFA12,ELFA MEDICAMENTOS SA (*),13/04/2028,"DI + 2,8%",33.867,26.3325,30.1647,1.8971,28.2676,32.0619,739.537944,69.7905,350.14,,
ELPLA4,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*) (**),15/05/2025,"DI + 0,8%",0.8336,0.5072,0.6916,0.0557,0.6359,0.7474,520.695397,100.0643,150.45,,
ENAT21,ENAUTA PARTICIPACOES S.A. (*),15/12/2027,"DI + 4,25%",2.0452,1.7577,1.8995,0.0013,1.8982,1.9009,1094.682989,105.1553,557.82,,
ENEV38,ENEVA S.A. (*),15/07/2029,"DI + 1,7%",0.8236,0.6,0.7672,0.384,0.3833,1.1513,1055.869538,103.0902,834.63,,
ENEV48,ENEVA S.A. (*),15/07/2032,DI + 2%,0.9791,0.75,0.865,0.0527,0.8123,0.9177,1077.634318,105.1513,1139.36,,
ENEVC0,ENEVA S.A. (*),15/04/2029,DI + 1%,0.9588,0.65,0.79,0.0512,0.7388,0.8413,1050.741626,100.7139,861.89,,
ENEVD0,ENEVA S.A. (*),15/04/2031,"DI + 1,15%",1.0132,0.7,0.8667,0.1627,0.704,1.0295,1056.140548,101.173,1049.4,,
ENGIA3,ENERGISA S/A,25/08/2025,"DI + 2,3%",0.532,0.2338,0.336,0.1844,0.1516,0.5205,342.663986,101.7092,220.35,,
ENGIA7,ENERGISA S/A,20/10/2027,"DI + 1,5%",0.6079,0.3168,0.4879,0.2032,0.2846,0.6912,1073.780824,102.1584,537.93,,
ENGIA8,ENERGISA S/A,20/06/2026,"DI + 1,6%",--,--,0.5706,0.0651,0.5055,0.6358,1190.347862,101.7693,434,,
ENGIB5,ENERGISA S/A,15/10/2026,"DI + 1,64%",0.8682,0.6825,0.7027,0.4627,0.24,1.1655,1071.530589,101.6458,444.43,,
ENGIB7,ENERGISA S/A,20/10/2029,"DI + 1,65%",0.6695,0.3192,0.6475,0.4808,0.1667,1.1283,1087.474403,103.3946,851.94,,
ENGIB8,ENERGISA S/A,20/06/2028,"DI + 2,1%",0.7929,0.4632,0.5845,0.3194,0.2651,0.904,1079.687474,104.483,741.57,,
ENGIC5,ENERGISA S/A,15/10/2028,"DI + 1,8%",0.8389,0.5043,0.6294,0.0728,0.5566,0.7023,1093.111109,103.6186,777.21,,
ENGIC6,ENERGISA S/A,15/04/2027,"DI + 1,5%",0.6027,0.2027,0.4377,0.0664,0.3713,0.5042,1077.302621,102.2577,535.51,,
ENGIC9,ENERGISA S/A,15/09/2028,"DI + 1,45%",0.6736,0.4037,0.5507,0.1645,0.3862,0.7153,1032.139534,102.8858,806.71,,
ENMTA2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,25/08/2025,"DI + 2,3%",0.7807,0.1571,0.5477,0.4884,0.0593,1.0363,342.033049,101.522,220.34,,
ENMTA8,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2029,"DI + 0,75%",0.7975,0.5211,0.6293,0.045,0.5843,0.6744,1047.938913,100.4121,864.95,0.45,
EQMA19,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*) (**),15/05/2028,"DI + 1,4%",0.9101,0.4684,0.6772,0.0997,0.5775,0.7771,1059.399372,101.5696,549.52,,
EQMAA1,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),15/05/2030,"DI + 0,95%",1.0695,0.7,0.8707,0.0265,0.8442,0.8974,1040.995131,100.2722,872.09,0.35,
EQPA17,CENTRAIS ELETRICAS DO PARA S.A - CELPA (*),05/08/2030,"DI + 0,95%",0.9902,0.7047,0.8737,0.0396,0.8341,0.9134,1017.152358,100.278,925.55,,
EQTL15,EQUATORIAL ENERGIA S.A (*) (**),15/12/2026,"DI + 1,55%",0.8882,0.4712,0.6717,0.1172,0.5545,0.789,1047.052891,101.3369,385.65,,
EQTL25,EQUATORIAL ENERGIA S.A (*),15/12/2028,"DI + 1,7%",1.1096,0.84,0.9686,0.0514,0.9172,1.0201,1055.7447,102.135,738.93,,
ERDVA1,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),22/08/2027,"DI + 1,6%",0.8815,0.65,0.7624,0.0437,0.7186,0.8062,1031.8806,102.0622,622,,
ERDVA2,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),20/06/2026,"DI + 2,65%",1.1162,0.7096,0.9157,0.1855,0.7302,1.1014,1062.360864,102.6552,387.93,,
ERDVA3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2028,"DI + 1,85%",1.0384,0.8,0.9219,0.1236,0.7982,1.0456,1082.18955,102.5603,697.66,,
ERDVB3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2030,"DI + 2,35%",1.2332,0.95,1.101,0.1713,0.9298,1.2724,1104.573955,104.448,898.48,,
ESCEA2,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*) (**),25/05/2027,"DI + 1,2%",0.65,0.3127,0.4774,0.0387,0.4387,0.5162,1049.439874,101.0438,365.79,,
ESCEA3,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),19/02/2028,"DI + 0,9%",0.9912,0.6885,0.8434,0.06,0.7834,0.9035,1013.065534,100.1385,621.72,,
ESULA4,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,25/08/2025,"DI + 2,3%",0.5268,0.2436,0.368,0.1105,0.2574,0.4786,342.568453,101.6809,220.35,,
ESULA8,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A. (*) (**),07/10/2024,"DI + 1,4%",0.9247,0.4064,0.6741,0.0556,0.6185,0.7297,1014.801868,100.1673,8,,
EUFA15,EUROFARMA LABORATÓRIOS S/A (*) (**),15/11/2027,"DI + 1,25%",1.2295,0.7188,1.0162,0.1358,0.8804,1.1521,1048.623185,100.5919,643.59,,
EUFA17,EUROFARMA LABORATÓRIOS S/A (*) (**),18/03/2031,"DI + 1,3%",1.3046,0.9396,1.1365,0.078,1.0585,1.2146,1008.777701,100.6505,1012.25,0.35,
EUFA18,EUROFARMA LABORATORIOS S.A,11/09/2028,"DI + 0,93%",1.0043,0.6352,0.8276,0.0579,0.7697,0.8855,1007.608557,100.3256,807.07,,
FLCLB1,ENERGISA M.GERAIS DITRIB.DE ENERGIA S/A (*) (**),10/06/2026,"DI + 0,83%",0.5593,0.1986,0.4128,0.395,0.0178,0.8079,1039.907424,100.6358,385.3,,
FLRY15,FLEURY S/A (*) (**),16/12/2024,"DI + 0,9%",0.4993,0.215,0.3678,0.0554,0.3125,0.4233,1032.558703,100.1176,56,,
FLRY17,FLEURY S/A,22/04/2027,"DI + 1,35%",0.913,0.5504,0.7337,0.162,0.5717,0.8957,1064.226729,101.3149,540.13,,
FLRY19,FLEURY S/A (*),17/05/2029,"DI + 0,55%",0.6744,0.5,0.5895,0.015,0.5745,0.6046,1034.578815,99.8736,811.23,,
FLRY25,FLEURY S/A (*),16/12/2027,"DI + 1,2%",0.6691,0.3923,0.5342,0.0217,0.5124,0.556,1045.286525,101.2658,480.87,,
FLRY27,FLEURY S/A (*),22/04/2029,"DI + 1,55%",0.7,0.2844,0.511,0.2509,0.2601,0.7621,1088.514873,103.538,855.08,,
FLRY29,FLEURY S/A (*),17/05/2031,"DI + 0,67%",--,--,0.7058,0.009,0.6967,0.7149,1034.731868,99.8482,1076.31,,
GGBRA7,GERDAU S/A (*),29/05/2029,"DI + 0,6%",0.6995,0.4815,0.599,0.0018,0.5972,0.6009,1035.666716,100.0035,891.03,,
GRRB14,AGUAS GUARIROBA S/A (*) (**),15/07/2026,"DI + 0,8%",0.9182,0.55,0.742,0.0242,0.7178,0.7663,10230.455742,100.0688,301.03,,
GSHC15,GSH CORP PARTICIPACOES S.A. (*),22/04/2029,"DI + 1,7%",1.5393,1.1594,1.3748,0.1321,1.2427,1.5069,1060.851265,100.8889,697,,
GSTS13,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*) (**),30/03/2026,"DI + 2,55%",2,1.6,1.8,0,1.8,1.8,713.886591,100.6609,226.39,,
GUAR15,GUARARAPES CONFECCOES S/A (*) (**),10/05/2027,"DI + 2,45%",1.6425,1.3744,1.51,0.0199,1.4902,1.53,1062.445978,101.3223,141.78,,
GUAR16,GUARARAPES CONFECCOES S/A (*),25/10/2027,"DI + 2,35%",1.75,1.4075,1.5839,0.0272,1.5568,1.6112,1067.25909,101.319,440.28,0.45,
HAPV12,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*) (**),30/04/2027,"DI + 1,45%",0.9753,0.8013,0.8816,0.071,0.8107,0.9527,1058.566427,101.0103,451.2,,
HAPV13,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2029,"DI + 1,6%",1.238,1.05,1.1369,0.079,1.0579,1.216,1060.279379,101.4405,790.04,,
HAPV15,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),27/01/2030,"DI + 1,75%",1.3993,1.1417,1.2944,0.1465,1.1479,1.441,1047.868631,101.7337,967.02,0.35,
HAPV17,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2031,"DI + 1,6%",1.4707,1.1949,1.3459,0.1082,1.2378,1.4542,1055.478195,100.9811,983.84,0.35,
HAPV22,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),30/04/2029,"DI + 1,65%",1.2336,1.0243,1.1081,0.0479,1.0602,1.1561,1066.371425,101.6723,783.22,0.45,
HBSA12,HIDROVIAS DO BRASIL S.A. (*),20/07/2027,"DI + 2,15%",1.75,1.35,1.5529,0.0102,1.5427,1.5631,1034.71513,101.1738,502.01,,
HBSA22,HIDROVIAS DO BRASIL S.A. (*),20/07/2029,"DI + 2,4%",1.951,1.5669,1.77,0.2385,1.5315,2.0086,1042.078956,101.8474,748.83,,
HGLB12,HIGHLINE DO BRASIL II INFRAESTRUTURA DE TELECOMUNICACOES S.A (*) (**),15/02/2027,"DI + 3,3%",3.1,2.6,2.8691,0.055,2.8141,2.9242,964.139653,100.757,454.96,0.35,
HSPA12,HOSPITAL ANCHIETA S.A. (*),15/09/2027,"DI + 2,1%",17.8262,14.3303,16.0844,0.5805,15.5039,16.6651,765.388567,76.282,522.48,,
HSPE14,HOSPITAL ESPERANÇA S/A (*) (**),27/12/2027,"DI + 1,5%",1.5827,1.0936,1.3495,0.0267,1.3228,1.3763,1.032889,100.3422,580.96,,
HYPEA4,HYPERA S/A (*),14/12/2027,"DI + 1,35%",0.6901,0.2588,0.4798,0.1095,0.3703,0.5894,1053.608775,101.9833,574.74,,
HYPEA5,HYPERA S/A (*),25/04/2028,"DI + 2,2%",0.9108,0.7125,0.809,0.0415,0.7675,0.8506,1088.739155,103.4226,620.71,,
HYPEA7,HYPERA S/A (*),15/12/2028,"DI + 1,3%",0.7399,0.3719,0.6013,0.3087,0.2926,0.9101,1053.786925,102.0605,743.86,,
HYPEA8,HYPERA S/A (*),03/05/2029,"DI + 0,85%",0.8819,0.6283,0.7534,0.0491,0.7044,0.8026,1041.418104,100.3046,799.87,,
HZTC24,ORIZON MEIO AMBIENTE S.A. (*) (**),15/11/2031,"DI + 3,8%",2.7993,2.4,2.5994,0.0013,2.5981,2.6008,1036.297568,104.096,876.02,,
IGSN14,IGUA SANEAMENTO S.A (*) (**),15/05/2026,"DI + 3,5%",1.7436,1.2,1.4977,0.004,1.4936,1.5018,410.053684,101.5974,204.98,,
IGTAA0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2025,"DI + 2,15%",0.3443,0.1855,0.26,0.0497,0.2103,0.3098,1080.58172,101.7253,230.97,,
IGTAA1,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*) (**),27/09/2024,"DI + 1,48%",0.4,0.1568,0.3059,0.0563,0.2496,0.3623,1039.681414,100.8704,2,,
IGTAB0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2027,"DI + 2,45%",0.5699,0.3158,0.4361,0.0615,0.3745,0.4977,1107.951529,104.149,517.94,,
IGTAB1,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*),24/06/2028,"DI + 1,63%",0.6336,0.403,0.5218,0.0359,0.4859,0.5578,1061.341135,102.9314,665.57,,
INEL12,INSPIRALI EDUCACAO S/A (*),15/05/2029,"DI + 1,65%",1.75,1.3527,1.5756,0.0351,1.5405,1.6107,1042.331486,100.2076,713.81,,
IOCHA2,IOCHPE-MAXION S/A (*),15/09/2028,DI + 2%,1.5751,1.1581,1.3662,0.1455,1.2207,1.5118,1073.993654,101.7152,688.71,0.35,
IOCHA3,IOCHPE-MAXION S/A (*) (**),02/04/2030,"DI + 1,6%",1.7431,1.3093,1.535,0.0467,1.4883,1.5818,1059.654925,100.2109,829.99,,
ITSA13,ITAUSA S/A (*) (**),15/12/2030,"DI + 2,4%",1.8727,1.127,1.4765,0.0598,1.4167,1.5364,1070.951161,103.4033,934.83,0.45,
ITSA16,ITAUSA S/A (*) (**),13/12/2031,"DI + 1,37%",1.0638,0.4861,0.7348,0.2836,0.4512,1.0185,1124.439877,102.6443,1050.47,0.35,
ITSA17,ITAUSA S/A,25/07/2034,"DI + 0,88%",--,--,0.8684,0.019,0.8494,0.8875,1016.194566,100.0643,1408.9,,
ITSA24,ITAUSA S/A (*),15/06/2031,DI + 2%,1.2191,0.9999,1.0838,0.0537,1.0302,1.1376,1072.240405,103.6436,1004.19,,
JHSFA1,JHSF PARTICIPAÇÕES S/A,21/01/2027,"DI + 2,75%",2.7747,2.1448,2.3427,0.2093,2.1334,2.5521,1028.590572,100.4651,294.64,0.4,
JHSFA3,JHSF PARTICIPAÇÕES S/A (*),20/12/2027,"DI + 2,2%",3.3708,2.2092,2.7402,0.0358,2.7044,2.776,991.284792,98.9835,488,,
JSLGA5,JSL S/A (*),20/10/2028,"DI + 2,7%",2.6087,2.3849,2.5,0,2.5,2.5,1061.463253,100.4698,606.22,,
JSMLA5,SIMPAR S.A. (*),15/01/2031,"DI + 3,5%",4.0248,2.9548,3.3704,0.0654,3.305,3.4358,1032.663925,100.4601,923.87,,
JSMLB3,SIMPAR S.A. (*),20/05/2026,"DI + 2,2%",1.7,1.1918,1.4031,0.0413,1.3618,1.4445,1053.062385,100.8112,260.36,,
KLAS12,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S/A (*) (**),16/08/2026,"DI + 2,8%",3.7419,2.5233,3.1791,0.1967,2.9824,3.3759,808.20863,99.6118,266.11,,
KRSA11,KORA SAUDE PARTICIPACOES S.A. (*),03/05/2027,"DI + 1,95%",17.3996,14.46,15.8093,0.6017,15.2076,16.411,839.550227,80.0255,431.88,,
LCAMA9,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*) (**),15/01/2026,"DI + 2,4%",1.9648,1.6713,1.8088,0.0174,1.7913,1.8263,1030.166019,100.4383,190.53,0.45,
LCAMB2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),20/05/2028,DI + 2%,1.7915,1.4451,1.6228,0.0303,1.5925,1.6532,1053.660342,100.9398,636.79,,
