Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B
CRFB16,ATACADAO S.A. (*) (**),12/01/2026,"DI + 1,2%",0.9,0.6247,0.7562,0.0284,0.7279,0.7847,1029.0755,100.5339,305.36,,
CRFB26,ATACADAO S.A. (*) (**),11/01/2027,"DI + 1,35%",1.0394,0.819,0.9083,0.0142,0.894,0.9226,1032.903665,100.8765,503.68,,
CRNP11,CONCESSIONARIA DE RODOVIAS NOROESTE PAULISTA S.A. (*) (**),30/09/2025,"DI + 2,5%",2.2196,1.306,1.8187,0.224,1.5947,2.0428,1063.757936,100.6218,234.26,,
CSAN13,COSAN S.A. (*) (**),15/08/2028,"DI + 1,65%",0.9124,0.7993,0.8685,0.022,0.8465,0.8906,1034.347176,102.1629,699.75,,
CSAN14,COSAN S.A. (*),05/05/2028,"DI + 1,5%",0.917,0.5545,0.7473,0.1393,0.608,0.8866,1068.089963,102.1333,715.89,,
CSAN15,COSAN S.A. (*),20/04/2028,"DI + 2,4%",1.5,1.1495,1.3105,0.0226,1.2879,1.3332,1085.685856,102.9959,697.29,,
CSAN16,COSAN S.A. (*),20/06/2028,"DI + 2,4%",1.5575,1.2668,1.4122,0.039,1.3732,1.4514,1062.744882,102.8628,735.5,,
CSAN18,COSAN S.A. (*),21/01/2031,"DI + 1,8%",1.2939,1.1,1.2022,0.024,1.1782,1.2263,1045.855505,102.4253,1028.29,,
CSAN23,COSAN S.A. (*),15/08/2031,DI + 2%,1.3242,1.0782,1.2083,0.0398,1.1685,1.2481,1045.752063,103.2513,1038.85,,
CSAN24,COSAN S.A. (*),05/05/2032,"DI + 1,9%",1.3707,1.1,1.2306,0.0916,1.1391,1.3223,1077.390798,102.8636,1084.27,,
CSANA0,COSAN S.A. (*),28/06/2029,DI + 1%,0.9628,0.725,0.8294,0.0913,0.7381,0.9207,1032.449323,100.5573,828.83,,
CSANB0,COSAN S.A. (*),28/06/2034,"DI + 1,5%",1.5008,1.2014,1.3574,0.1257,1.2317,1.4832,1035.479451,100.7319,1308.88,,
CSMGA5,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),16/12/2025,"DI + 1,75%",0.7939,0.5372,0.6807,0.0759,0.6048,0.7567,388.355287,100.7378,175.51,,
CSMGA7,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),16/12/2029,"DI + 1,3%",0.735,0.5,0.6159,0.0451,0.5708,0.6611,1020.085519,101.7806,657.88,,
CSMGA8,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2030,"DI + 1,2%",--,--,0.9002,0.222,0.6782,1.1222,1011.432163,100.9192,778.01,,
CSMGA9,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/07/2034,"DI + 0,9%",0.7751,0.4516,0.6223,0.1154,0.5069,0.7379,1032.646469,101.1621,1058.71,,
CSMGB6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2026,"DI + 1,3%",0.6699,0.445,0.5775,0.0725,0.505,0.6501,621.285608,100.7332,257.48,,
CSNAA1,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),10/11/2028,"DI + 1,65%",3.4867,3.05,3.2705,0.0401,3.2304,3.3108,998.906549,95.6398,707.27,,
CSNAA2,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),20/12/2027,"DI + 2,5%",3.5425,3.1,3.3123,0.0433,3.2691,3.3557,1015.187697,98.2342,567.95,,
CSRNA2,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),15/03/2031,"DI + 0,96%",--,--,1.024,0.0241,1,1.0482,999.458879,99.7292,1078.08,,
CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP,15/11/2028,"DI + 2,83%",0.549,0.3337,0.4466,0.0354,0.4112,0.4821,1110.139052,105.9882,628.97,,
CTEEA2,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/04/2029,"DI + 1,55%",0.5751,0.249,0.4274,0.0852,0.3422,0.5127,1085.546183,103.1124,697.19,,
CTNS19,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*) (**),15/02/2025,"DI + 1,4%",0.8624,0.3278,0.6307,0.0374,0.5932,0.6682,1015.276202,100.3057,101,,
CTNS25,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*) (**),10/06/2026,"DI + 1,15%",1.2008,0.9053,1.0592,0.0805,0.9786,1.1398,1034.835669,100.1376,385.8,,
CVCB14,CVC BRASIL OPERADORA E AGENCIA DE VIAGENS S.A.,30/11/2026,"DI + 5,5%",6.4738,5.4415,5.8726,0.1383,5.7344,6.011,1.045508,99.5484,323,,
DASAA2,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),25/11/2024,"DI + 1,2%",2.3255,0.5991,1.4111,0.4355,0.9756,1.8466,518.648815,99.9644,43,,
DASAA4,DIAGNÓSTICOS DA AMÉRICA S/A (*),20/10/2025,"DI + 2,1%",3.5066,3,3.3158,0.0931,3.2226,3.409,1046.200402,99.3749,133.14,,
DASAA5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2026,"DI + 1,6%",4.2696,3.4525,3.9508,0.0876,3.8632,4.0385,1005.256189,95.9539,453.99,0.5,
DASAA6,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/04/2027,"DI + 1,6%",4.3195,3.65,3.9871,0.0966,3.8905,4.0838,1008.557037,96.001,441.33,,
DASAA8,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/10/2027,"DI + 1,6%",4.618,3.7447,4.2111,0.1833,4.0278,4.3945,986.919194,93.9414,617.62,,
DASAB4,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/10/2027,"DI + 2,4%",4.3642,2.4012,3.4103,0.664,2.7463,4.0744,1032.592415,97.9591,528.31,,
DASAB5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2028,"DI + 1,7%",4.7878,3.9124,4.3516,0.0855,4.2661,4.4372,968.198041,92.3799,769.78,,
DASAC5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2031,"DI + 2,05%",4.9266,4,4.4423,0.0668,4.3755,4.5093,948.379901,90.3632,1082.63,,
DESK13,DESKTOP S/A (*) (**),17/11/2028,"DI + 2,6%",1.5039,1.2044,1.3864,0.0114,1.375,1.3979,1067.393614,102.0914,441,,
DESK15,DESKTOP S/A (*) (**),27/11/2028,"DI + 2,3%",1.5,1.1056,1.3207,0.0378,1.2829,1.3586,1068.590863,102.2635,587.88,,
DESK16,DESKTOP S/A (*),17/06/2030,"DI + 1,6%",1.5974,1.2043,1.4139,0.0228,1.391,1.4368,1029.662679,100.6453,884.8,,
DIRR18,DIRECIONAL ENGENHARIA S/A (*) (**),15/10/2026,"DI + 1,65%",0.9916,0.8,0.8954,0.0404,0.855,0.9358,1064.058462,101.0267,345.81,,
EBENA2,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),20/07/2026,"DI + 1,25%",0.5205,0.1083,0.3456,0.0568,0.2888,0.4025,687.514944,101.095,306.16,,
EBENA3,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),20/12/2026,"DI + 1,38%",0.6463,0.5364,0.5806,0.0403,0.5402,0.621,1039.593434,100.8901,282.71,,
EBENA4,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),25/05/2027,"DI + 1,2%",0.6499,0.537,0.5847,0.0149,0.5699,0.5997,1046.913153,100.8911,367.1,,
EBENA5,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),15/09/2028,"DI + 1,25%",0.6133,0.3992,0.5191,0.0368,0.4823,0.556,1020.63801,101.8367,634.01,0.4,
EBENA7,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),20/06/2028,"DI + 0,68%",0.6335,0.1435,0.4444,0.0967,0.3477,0.5412,1032.790063,100.6255,671.06,,
ECOS15,EMPRESA CONCESSINÁRIA DE RODOVIAS DO SUL S.A. - ECOSUL (*) (**),15/05/2025,"DI + 2,2%",2,1.2617,1.6708,0.3634,1.3075,2.0343,1048.498919,100.3281,159,,
ECOV15,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*) (**),28/03/2025,DI + 2%,1.3,0.4965,0.8266,0.0483,0.7783,0.875,1066.350388,100.5559,120.74,,
ECRD13,ECORIOMINAS CONCESSIONARIA DE RODOVIAS S.A. (*) (**),11/03/2025,"DI + 0,4%",0.55,0.3516,0.4644,0.0281,0.4363,0.4926,1045.799921,99.9707,115,,
EDVP18,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,22/08/2027,"DI + 1,6%",1.146,0.512,0.9671,0.1887,0.7785,1.1559,1023.429404,101.3204,529.42,,
EEEL18,CPFL TRANSMISSAO S.A (*) (**),25/05/2027,"DI + 1,34%",0.8237,0.6691,0.7408,0.0134,0.7274,0.7543,1051.995397,101.3342,563.62,,
EEEL19,CPFL TRANSMISSAO S.A (*) (**),12/12/2026,"DI + 1,2%",--,--,0.6309,0.0321,0.5988,0.663,1043.960939,101.0947,486.74,,
EEEL28,CPFL TRANSMISSAO S.A (*),25/05/2029,"DI + 1,47%",0.8132,0.5475,0.6857,0.0179,0.6678,0.7037,1064.518055,102.4966,802.78,,
EGIED1,ENGIE BRASIL ENERGIA S.A. (*),15/11/2028,DI + 1%,0.749,0.3492,0.5335,0.1437,0.3899,0.6773,1054.532408,101.3415,726.2,,
EKTR19,ELEKTRO REDES S.A. (*) (**),10/05/2026,"DI + 1,6%",0.6131,0.2133,0.4193,0.0536,0.3657,0.4729,1056.768595,101.1986,257.26,,
EKTR29,ELEKTRO REDES S.A. (*) (**),10/05/2028,"DI + 1,79%",1.161,0.4512,0.826,0.0867,0.7393,0.9128,1070.234081,102.4159,633.49,,
EKTRA0,ELEKTRO REDES S.A. (*) (**),15/10/2026,"DI + 1,29%",0.7975,0.6997,0.7453,0.0214,0.7239,0.7668,1061.678431,100.9613,447.32,,
EKTRA1,ELEKTRO REDES S.A. (*) (**),15/07/2027,"DI + 1,28%",0.7082,0.2881,0.5217,0.1076,0.4141,0.6294,1040.815374,101.7992,598.48,,
EKTRA3,ELEKTRO REDES S.A. (*),15/04/2031,"DI + 0,98%",1.0018,0.75,0.873,0.0418,0.8311,0.9149,1045.548063,100.442,1048.91,,
EKTRB0,ELEKTRO REDES S.A. (*),15/10/2028,"DI + 1,44%",0.8,0.3,0.5592,0.0174,0.5419,0.5767,1078.095826,102.4545,702.3,,
ELET13,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,15/04/2026,"DI + 1,8%",0.6,0.1478,0.3682,0.0254,0.3429,0.3937,1074.730775,101.9726,347.81,,
ELET15,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/04/2029,"DI + 0,85%",0.8,0.4021,0.6021,0.0052,0.5968,0.6074,1056.504549,100.8409,858.19,,
ELET24,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/09/2028,"DI + 1,55%",0.7853,0.6049,0.6921,0.0254,0.6667,0.7176,1026.893769,102.4549,721.54,0.45,
ELET25,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/04/2031,DI + 1%,0.9,0.5031,0.7097,0.0382,0.6714,0.748,1061.611447,101.2633,1101.02,,
ELET32,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*) (**),25/04/2026,"DI + 1,2%",0.6756,0.4989,0.5692,0.0244,0.5448,0.5937,1050.624815,100.8931,358.44,,
ELFA12,ELFA MEDICAMENTOS SA (*),13/04/2028,"DI + 2,8%",33.4763,23.9612,28.9313,2.7965,26.1348,31.7279,747.816772,70.644,354.12,,
ELPLA4,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*) (**),15/05/2025,"DI + 0,8%",0.8794,0.5219,0.7042,0.0574,0.6468,0.7617,520.209499,100.0575,152.45,,
ENAT21,ENAUTA PARTICIPACOES S.A. (*),15/12/2027,"DI + 4,25%",2.0363,1.7567,1.9,0,1.9,1.9,1093.504212,105.1612,558.56,,
ENEV38,ENEVA S.A. (*),15/07/2029,"DI + 1,7%",0.8133,0.6,0.701,0.0793,0.6216,0.7804,1057.112966,103.3083,833.36,,
ENEV48,ENEVA S.A. (*),15/07/2032,DI + 2%,0.9212,0.75,0.8448,0.0496,0.7951,0.8945,1077.287652,105.2184,1133.74,,
ENEVC0,ENEVA S.A. (*),15/04/2029,DI + 1%,0.8932,0.6392,0.7739,0.0976,0.6762,0.8716,1050.370563,100.7672,860.02,,
ENEVD0,ENEVA S.A. (*),15/04/2031,"DI + 1,15%",0.9512,0.7,0.8054,0.0529,0.7526,0.8584,1057.806052,101.4232,1045.48,,
ENGIA3,ENERGISA S/A,25/08/2025,"DI + 2,3%",0.5171,0.2464,0.3527,0.1749,0.1778,0.5276,342.328423,101.7096,222.31,,
ENGIA7,ENERGISA S/A,20/10/2027,"DI + 1,5%",0.6206,0.2644,0.4586,0.0949,0.3637,0.5536,1073.497788,102.2257,538.85,,
ENGIA8,ENERGISA S/A,20/06/2026,"DI + 1,6%",--,--,0.5794,0.058,0.5214,0.6375,1189.158417,101.7621,436,,
ENGIB5,ENERGISA S/A,15/10/2026,"DI + 1,64%",0.8778,0.6657,0.6809,0.4447,0.2362,1.1257,1070.998368,101.6901,445.88,,
ENGIB7,ENERGISA S/A,20/10/2029,"DI + 1,65%",0.7095,0.4637,0.5248,0.1167,0.408,0.6416,1090.857907,103.8131,850.77,,
ENGIB8,ENERGISA S/A,20/06/2028,"DI + 2,1%",0.6658,0.265,0.4714,0.1308,0.3406,0.6024,1082.176945,104.8254,741.33,,
ENGIC5,ENERGISA S/A,15/10/2028,"DI + 1,8%",0.7263,0.5,0.5989,0.0618,0.537,0.6608,1093.046688,103.7104,776.32,,
ENGIC6,ENERGISA S/A,15/04/2027,"DI + 1,5%",0.6043,0.2038,0.419,0.0327,0.3863,0.4518,1076.780368,102.3023,536.5,,
ENGIC9,ENERGISA S/A,15/09/2028,"DI + 1,45%",0.6533,0.3247,0.5052,0.0924,0.4128,0.5977,1032.644257,103.0306,805.73,,
ENMTA2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,25/08/2025,"DI + 2,3%",0.7989,0.1246,0.4382,0.0917,0.3465,0.5299,342.07133,101.6333,222.3,,
ENMTA8,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2029,"DI + 0,75%",0.7687,0.4854,0.6524,0.0322,0.6202,0.6847,1046.202949,100.3323,862.82,,
EQMA19,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*) (**),15/05/2028,"DI + 1,4%",0.9093,0.4614,0.7083,0.0863,0.622,0.7948,1057.739313,101.5031,550.14,0.45,
EQMAA1,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),15/05/2030,"DI + 0,95%",0.9886,0.695,0.846,0.0352,0.8108,0.8813,1040.953886,100.3564,870.06,,
EQPA17,CENTRAIS ELETRICAS DO PARA S.A - CELPA (*),05/08/2030,"DI + 0,95%",0.9848,0.7,0.8731,0.0382,0.8349,0.9115,1016.273304,100.2794,922.84,,
EQTL15,EQUATORIAL ENERGIA S.A (*) (**),15/12/2026,"DI + 1,55%",0.8975,0.4152,0.6574,0.1125,0.5449,0.77,1046.369698,101.3645,387.24,0.35,
EQTL25,EQUATORIAL ENERGIA S.A (*),15/12/2028,"DI + 1,7%",1.0634,0.8431,0.9308,0.0556,0.8752,0.9864,1055.893881,102.2452,738.41,,
ERDVA1,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),22/08/2027,"DI + 1,6%",0.8503,0.65,0.7703,0.0411,0.7292,0.8115,1030.737634,102.0439,622.44,,
ERDVA2,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),20/06/2026,"DI + 2,65%",1.2183,0.6753,0.9416,0.0564,0.8851,0.9981,1060.984918,102.6259,389.57,,
ERDVA3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2028,"DI + 1,85%",1.0147,0.8,0.9205,0.0325,0.888,0.953,1081.191382,102.563,697.33,,
ERDVB3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2030,"DI + 2,35%",1.2284,0.95,1.097,0.0258,1.0712,1.1229,1103.497891,104.4494,895.89,,
ESCEA2,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*) (**),25/05/2027,"DI + 1,2%",0.65,0.2792,0.4889,0.0564,0.4325,0.5455,1048.367737,101.0313,367.26,,
ESCEA3,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),19/02/2028,"DI + 0,9%",0.9948,0.6925,0.8459,0.0543,0.7916,0.9004,1012.119121,100.1325,622.11,,
ESULA4,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,25/08/2025,"DI + 2,3%",0.5182,0.2094,0.3666,0.0984,0.2682,0.4651,342.286599,101.6972,222.31,,
ESULA8,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A. (*) (**),07/10/2024,"DI + 1,4%",0.9326,0.413,0.6799,0.0568,0.6231,0.7368,1013.930723,100.1728,10,,
EUFA15,EUROFARMA LABORATÓRIOS S/A (*) (**),15/11/2027,"DI + 1,25%",1.3642,0.6517,1.0322,0.1056,0.9266,1.1379,1047.256148,100.5514,643.76,,
EUFA17,EUROFARMA LABORATÓRIOS S/A (*) (**),18/03/2031,"DI + 1,3%",1.3841,0.9522,1.1583,0.0942,1.0642,1.2526,1006.970983,100.5613,1008.24,,
FLCLB1,ENERGISA M.GERAIS DITRIB.DE ENERGIA S/A (*) (**),10/06/2026,"DI + 0,83%",0.5656,0.1757,0.3754,0.0682,0.3072,0.4436,1039.627502,100.6962,386.99,,
FLRY15,FLEURY S/A (*) (**),16/12/2024,"DI + 0,9%",0.4762,0.225,0.3504,0.0513,0.2991,0.4018,1031.740802,100.1258,58,,
FLRY19,FLEURY S/A (*),17/05/2029,"DI + 0,55%",0.6598,0.5,0.5909,0.0145,0.5764,0.6056,1033.659154,99.8694,809.85,,
FLRY25,FLEURY S/A (*),16/12/2027,"DI + 1,2%",0.6562,0.3916,0.5324,0.0218,0.5106,0.5544,1044.413258,101.272,481.94,,
FLRY27,FLEURY S/A (*),22/04/2029,"DI + 1,55%",0.7006,0.2566,0.463,0.1237,0.3393,0.5868,1089.182744,103.6974,853.44,,
FLRY29,FLEURY S/A (*),17/05/2031,"DI + 0,67%",--,--,0.7162,0.0182,0.698,0.7345,1033.399799,99.8051,1071.22,,
GGBRA7,GERDAU S/A (*),29/05/2029,"DI + 0,6%",0.7088,0.4903,0.5989,0.0099,0.589,0.6089,1034.789613,100.0039,888.74,,
GRRB14,AGUAS GUARIROBA S/A (*) (**),15/07/2026,"DI + 0,8%",0.9155,0.55,0.7365,0.0268,0.7097,0.7634,10222.307746,100.0757,302.82,,
GSHC15,GSH CORP PARTICIPACOES S.A. (*),22/04/2029,"DI + 1,7%",1.5718,1.2109,1.4302,0.0934,1.3368,1.5237,1058.252557,100.7361,696.31,,
GSTS13,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*) (**),30/03/2026,"DI + 2,55%",2,1.6,1.8015,0.0047,1.7968,1.8062,713.200646,100.6651,228.28,,
GUAR15,GUARARAPES CONFECCOES S/A (*) (**),10/05/2027,"DI + 2,45%",1.6363,1.3921,1.5121,0.0247,1.4875,1.5369,1061.446985,101.3279,143.58,,
GUAR16,GUARARAPES CONFECCOES S/A (*),25/10/2027,"DI + 2,35%",1.75,1.413,1.586,0.0484,1.5376,1.6345,1066.205662,101.319,441.49,,
HAPV12,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*) (**),30/04/2027,"DI + 1,45%",0.9407,0.7984,0.8481,0.0409,0.8072,0.889,1058.257932,101.0735,452.57,0.35,
HAPV13,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2029,"DI + 1,6%",1.2143,1.05,1.134,0.0269,1.1071,1.161,1059.36556,101.4473,788.8,,
HAPV15,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),27/01/2030,"DI + 1,75%",1.371,1.1512,1.3079,0.1996,1.1083,1.5076,1046.287851,101.6759,963.6,,
HAPV17,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2031,"DI + 1,6%",1.4286,1.2414,1.3483,0.1101,1.2382,1.4584,1054.360907,100.968,980.01,,
HAPV22,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),30/04/2029,"DI + 1,65%",1.2292,1.0413,1.1113,0.0447,1.0666,1.1561,1065.245735,101.6598,782.03,,
HBSA12,HIDROVIAS DO BRASIL S.A. (*),20/07/2027,"DI + 2,15%",1.75,1.3516,1.5489,0.0238,1.5251,1.5727,1033.81752,101.1843,503.11,,
HBSA22,HIDROVIAS DO BRASIL S.A. (*),20/07/2029,"DI + 2,4%",1.95,1.5625,1.7667,0.0468,1.7199,1.8135,1041.125068,101.8551,748.01,,
HGLB12,HIGHLINE DO BRASIL II INFRAESTRUTURA DE TELECOMUNICACOES S.A (*) (**),15/02/2027,"DI + 3,3%",3.1,2.6,2.8973,0.0859,2.8114,2.9833,962.660079,100.7092,456.2,,
HSPA12,HOSPITAL ANCHIETA S.A. (*),15/09/2027,"DI + 2,1%",17.633,14,15.941,0.621,15.32,16.5621,766.26734,76.4436,523.52,0.5,
HSPE14,HOSPITAL ESPERANÇA S/A (*) (**),27/12/2027,"DI + 1,5%",1.6188,1.1062,1.3748,0.0325,1.3423,1.4075,1.031347,100.2846,581.54,,
HYPEA4,HYPERA S/A (*),14/12/2027,"DI + 1,35%",0.65,0.254,0.453,0.0433,0.4097,0.4964,1053.316187,102.0478,575.46,,
HYPEA5,HYPERA S/A (*),25/04/2028,"DI + 2,2%",0.8908,0.71,0.797,0.0362,0.7608,0.8332,1088.013183,103.4545,621.04,,
HYPEA7,HYPERA S/A (*),15/12/2028,"DI + 1,3%",0.6887,0.3293,0.5156,0.1063,0.4093,0.6221,1055.463127,102.3154,743.5,,
HYPEA8,HYPERA S/A (*),03/05/2029,"DI + 0,85%",0.8642,0.6336,0.7485,0.0405,0.708,0.7891,1040.667376,100.3195,798.6,,
HZTC24,ORIZON MEIO AMBIENTE S.A. (*) (**),15/11/2031,"DI + 3,8%",2.7705,2.3794,2.5822,0.0332,2.549,2.6155,1035.612535,104.1416,873.09,,
IGSN14,IGUA SANEAMENTO S.A (*) (**),15/05/2026,"DI + 3,5%",1.7905,1.2,1.5,0,1.5,1.5,409.664144,101.6101,206.84,,
IGTAA0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2025,"DI + 2,15%",0.3058,0.188,0.2644,0.0504,0.214,0.3149,1079.644317,101.7359,232.92,,
IGTAA1,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*) (**),24/06/2026,"DI + 1,48%",0.4012,0.1305,0.3024,0.0525,0.2499,0.355,1048.762291,101.8451,394.97,,
IGTAB0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2027,"DI + 2,45%",0.552,0.3,0.4341,0.0574,0.3767,0.4916,1106.978833,104.1612,518.91,,
IGTAB1,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*),24/06/2028,"DI + 1,63%",0.6058,0.418,0.511,0.0318,0.4791,0.5429,1060.653946,102.9607,665.61,,
INEL12,INSPIRALI EDUCACAO S/A (*),15/05/2029,"DI + 1,65%",1.75,1.3583,1.5783,0.0361,1.5422,1.6145,1041.279337,100.1999,713.24,,
IOCHA2,IOCHPE-MAXION S/A (*),15/09/2028,DI + 2%,1.5608,1.1851,1.3843,0.1263,1.258,1.5108,1072.43216,101.665,688.37,,
IOCHA3,IOCHPE-MAXION S/A (*) (**),02/04/2030,"DI + 1,6%",1.8114,1.2337,1.4952,0.1222,1.373,1.6175,1060.030922,100.3397,828.41,,
ITSA13,ITAUSA S/A (*) (**),15/12/2030,"DI + 2,4%",2.043,1.0659,1.6075,0.0168,1.5906,1.6244,1064.686617,102.9004,930.72,,
ITSA16,ITAUSA S/A (*) (**),13/12/2031,"DI + 1,37%",0.9387,0.4127,0.6765,0.2336,0.4429,0.9101,1126.004082,102.8808,1047.09,,
ITSA24,ITAUSA S/A (*),15/06/2031,DI + 2%,1.2081,0.9966,1.0872,0.0482,1.039,1.1354,1070.918322,103.6152,1000.25,0.45,
JHSFA1,JHSF PARTICIPAÇÕES S/A,21/01/2027,"DI + 2,75%",2.9238,2.2251,2.4362,0.1926,2.2436,2.6289,1026.468092,100.36,296.22,0.35,
JHSFA3,JHSF PARTICIPAÇÕES S/A (*),20/12/2027,"DI + 2,2%",3.3046,2.1662,2.7289,0.0639,2.665,2.7929,990.510947,99.0028,488.89,,
JSLGA5,JSL S/A (*),20/10/2028,"DI + 2,7%",2.6035,2.4,2.5015,0.0047,2.4968,2.5062,1060.351462,100.4664,606.46,,
JSMLA5,SIMPAR S.A. (*),15/01/2031,"DI + 3,5%",4.0238,2.7852,3.413,0.1153,3.2977,3.5284,1029.98614,100.3075,920.52,,
JSMLB3,SIMPAR S.A. (*),20/05/2026,"DI + 2,2%",1.7,0.7083,1.2673,0.1305,1.1368,1.3979,1053.564067,100.9577,262.31,,
KLAS12,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S/A (*) (**),16/08/2026,"DI + 2,8%",3.8277,2.562,3.2312,0.2543,2.9768,3.4856,806.928003,99.5557,267.9,,
KRSA11,KORA SAUDE PARTICIPACOES S.A. (*),03/05/2027,"DI + 1,95%",17.4197,14,15.7241,0.6657,15.0584,16.3899,839.245224,80.0729,433.31,,
LCAMA9,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*) (**),15/01/2026,"DI + 2,4%",1.9695,1.6714,1.8128,0.0197,1.7931,1.8326,1029.159827,100.4398,192.45,,
LCAMB2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),20/05/2028,DI + 2%,1.7827,1.45,1.6236,0.0308,1.5928,1.6545,1052.63082,100.9381,636.97,,
LCAMB4,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*) (**),10/05/2027,"DI + 1,85%",1.6375,1.3313,1.4916,0.0292,1.4624,1.521,1053.273493,100.7705,548.95,,
LCAMC2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),20/05/2031,"DI + 2,4%",2.0702,1.75,1.91,0.0239,1.8861,1.9341,1063.672746,101.856,968.67,,
LCAMC3,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*) (**),15/04/2027,"DI + 1,85%",1.6551,1.4336,1.5282,0.0186,1.5095,1.5469,1061.247439,100.6711,532.84,,
LCAMD2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),10/11/2026,"DI + 1,75%",1.5828,1.3994,1.4924,0.0158,1.4766,1.5083,1049.694241,100.4652,461.54,,
LMTI15,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A.,28/05/2025,"DI + 2,6%",1.6,1.2478,1.423,0.0343,1.3887,1.4574,524.797257,100.7371,160.42,,
LMTP16,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*) (**),25/09/2025,"DI + 1,49%",1.6199,1.25,1.4465,0.0341,1.4125,1.4807,1059.722553,100.0394,231.64,,
