Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B
CPLD28,COPEL DISTRIBUICAO S/A (*),15/06/2027,DI + 2%,1.2011,0.9,1.0603,0.0199,1.0403,1.0803,1053.79224,101.7626,476.33,0.1,
CPLD38,COPEL DISTRIBUICAO S/A (*),15/06/2028,"DI + 2,25%",1.287,0.8815,1.0913,0.0232,1.0682,1.1146,1071.102376,103.3599,732.7,0.1,
CPTE12,CACHOEIRA PAULISTA TRANS. DE ENERGIA S/A (*),15/07/2031,"DI + 1,7%",1.1171,0.8008,0.9702,0.189,0.7812,1.1593,840.724607,102.1448,745.99,,
CRFB16,ATACADAO S.A. (*) (**),12/01/2026,"DI + 1,2%",0.9,0.5925,0.7549,0.0127,0.7422,0.7677,1030.870252,100.5286,301.42,,
CRFB26,ATACADAO S.A. (*) (**),11/01/2027,"DI + 1,35%",1.127,0.7441,0.9165,0.052,0.8645,0.9686,1034.55002,100.8536,499.9,,
CRNP11,CONCESSIONARIA DE RODOVIAS NOROESTE PAULISTA S.A. (*) (**),30/09/2025,"DI + 2,5%",1.9942,1.3195,1.7028,0.2662,1.4366,1.9691,1066.883921,100.716,230.32,,
CSAN13,COSAN S.A. (*) (**),15/08/2028,"DI + 1,65%",0.9523,0.7985,0.8747,0.0491,0.8256,0.9239,1036.00417,102.1358,696.61,,
CSAN14,COSAN S.A. (*),05/05/2028,"DI + 1,5%",0.9869,0.6949,0.8242,0.0772,0.747,0.9015,1067.657995,101.904,712.61,,
CSAN15,COSAN S.A. (*),20/04/2028,"DI + 2,4%",1.4236,1.1516,1.2752,0.0481,1.2271,1.3233,1088.742494,103.0813,694.31,,
CSAN16,COSAN S.A. (*),20/06/2028,"DI + 2,4%",1.5457,1.2543,1.3986,0.0497,1.3489,1.4483,1065.148433,102.8912,732.59,0.1,
CSAN18,COSAN S.A. (*),21/01/2031,"DI + 1,8%",1.2979,1.1,1.2069,0.0288,1.1782,1.2358,1047.616851,102.4041,1027.5,0.35,
CSAN23,COSAN S.A. (*),15/08/2031,DI + 2%,1.3365,1.1,1.2118,0.0434,1.1684,1.2553,1047.593562,103.2347,1038.2,0.15,
CSAN24,COSAN S.A. (*),05/05/2032,"DI + 1,9%",1.3828,1.1049,1.2291,0.06,1.169,1.2892,1079.518502,102.8705,1084.46,,
CSANA0,COSAN S.A. (*),28/06/2029,DI + 1%,0.9993,0.7342,0.8477,0.0882,0.7596,0.936,1033.640502,100.4958,826.33,,
CSANB0,COSAN S.A. (*),28/06/2034,"DI + 1,5%",1.497,1.2032,1.3508,0.1257,1.2251,1.4766,1037.759713,100.7679,1312.26,0.15,
CSMGA5,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),16/12/2025,"DI + 1,75%",0.8212,0.5526,0.6774,0.1416,0.5358,0.8192,389.030715,100.7233,171.54,,
CSMGA7,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),16/12/2029,"DI + 1,3%",0.7525,0.5138,0.6347,0.0445,0.5903,0.6793,1021.357677,101.7231,654.84,0.05,
CSMGA8,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2030,"DI + 1,2%",1.0663,0.4116,0.8097,0.2609,0.5489,1.0707,1016.025065,101.1955,776.16,,
CSMGA9,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/07/2034,"DI + 0,9%",0.7697,0.4493,0.6152,0.1163,0.4989,0.7316,1034.765424,101.1926,1059.26,,
CSMGB6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2026,"DI + 1,3%",0.7211,0.4894,0.6277,0.0547,0.573,0.6825,622.030201,100.6714,253.51,,
CSNAA1,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),10/11/2028,"DI + 1,65%",3.5094,3.0497,3.2343,0.0598,3.1745,3.2941,1001.940967,95.7515,704.43,0.15,
CSNAA2,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),20/12/2027,"DI + 2,5%",3.5149,3.0971,3.2596,0.0717,3.1878,3.3314,1018.494891,98.3575,564.5,0.4,
CSRNA2,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),15/03/2031,"DI + 0,96%",--,--,1.02,0.0222,0.9978,1.0423,1001.387933,99.7462,1077.79,,
CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP,15/11/2028,"DI + 2,83%",0.5488,0.35,0.4481,0.0294,0.4187,0.4776,1112.035759,105.9519,625.69,,
CTEEA2,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/04/2029,"DI + 1,55%",0.581,0.2657,0.4365,0.0819,0.3546,0.5185,1087.141201,103.073,694.15,0.05,
CTNS19,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*) (**),15/02/2025,"DI + 1,4%",0.9262,0.2578,0.6338,0.0413,0.5926,0.6752,1016.997878,100.2924,97,,
CTNS25,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*) (**),10/06/2026,"DI + 1,15%",1.1816,0.8675,1.0152,0.0822,0.933,1.0974,1037.357458,100.2023,381.91,,
CTTP11,CAP TC TORRES E PARTICIPACOES S.A. (*) (**),15/01/2026,"DI + 5,5%",5.613,5.0022,5.3894,0.1354,5.254,5.5249,1107.132962,100.1358,326,0.15,
CVCB14,CVC BRASIL OPERADORA E AGENCIA DE VIAGENS S.A.,30/11/2026,"DI + 5,5%",6.4809,5.3411,5.8266,0.1289,5.6977,5.9555,1.048716,99.6089,319.14,,
DASAA2,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),25/11/2024,"DI + 1,2%",2.2737,0.6625,1.4102,0.3434,1.0668,1.7537,519.598908,99.9679,39,,
DASAA4,DIAGNÓSTICOS DA AMÉRICA S/A (*),20/10/2025,"DI + 2,1%",3.5595,2.99,3.33,0.3085,3.0215,3.6386,1048.350287,99.3865,129.15,0.1,
DASAA5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2026,"DI + 1,6%",4.2386,3.511,3.8996,0.0952,3.8044,3.995,1008.363386,96.0718,450.21,,
DASAA6,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/04/2027,"DI + 1,6%",4.2215,3.6912,3.9665,0.0955,3.871,4.0621,1011.135907,96.0678,437.54,0.1,
DASAA8,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/10/2027,"DI + 1,6%",4.7189,3.8423,4.3276,0.9231,3.4045,5.2508,986.406202,93.7183,613.94,0.15,
DASAB4,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/10/2027,"DI + 2,4%",4.2785,3.1824,3.5692,0.5151,3.0541,4.0845,1031.48735,97.6604,524.36,,
DASAB5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2028,"DI + 1,7%",4.9285,4.0068,4.4631,0.0228,4.4403,4.486,967.125505,92.1048,766.64,,
DASAC5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2031,"DI + 2,05%",4.9166,4.2415,4.5397,0.0628,4.477,4.6026,946.354916,89.9965,1081.68,,
DESK13,DESKTOP S/A (*) (**),17/11/2028,"DI + 2,6%",1.4765,1.15,1.3284,0.05,1.2784,1.3785,1070.429037,102.1758,437.71,,
DESK15,DESKTOP S/A (*) (**),27/11/2028,"DI + 2,3%",1.505,1.1433,1.3177,0.0269,1.2908,1.3447,1070.629833,102.2573,584.49,,
DESK16,DESKTOP S/A (*),17/06/2030,"DI + 1,6%",1.5959,1.2486,1.4169,0.0253,1.3916,1.4422,1031.45628,100.6335,882.81,,
DIRR18,DIRECIONAL ENGENHARIA S/A (*) (**),15/10/2026,"DI + 1,65%",1.0076,0.7831,0.8982,0.0454,0.8527,0.9437,1065.882663,101.0112,341.89,,
EBENA2,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),20/07/2026,"DI + 1,25%",0.5306,0.2711,0.4103,0.0321,0.3782,0.4425,688.1275,101.0027,302.18,,
EBENA3,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),20/12/2026,"DI + 1,38%",0.6546,0.5623,0.6021,0.0635,0.5386,0.6658,1041.117189,100.8539,278.77,,
EBENA4,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),25/05/2027,"DI + 1,2%",0.6576,0.5581,0.5888,0.0104,0.5784,0.5993,1048.635311,100.8758,363.24,,
EBENA5,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),15/09/2028,"DI + 1,25%",0.6122,0.4205,0.5448,0.0154,0.5293,0.5603,1021.729218,101.7619,630.63,,
EBENA7,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),20/06/2028,"DI + 0,68%",0.6,0.145,0.4504,0.1236,0.3268,0.5741,1034.366795,100.6066,667.8,,
ECOS15,EMPRESA CONCESSINÁRIA DE RODOVIAS DO SUL S.A. - ECOSUL (*) (**),15/05/2025,"DI + 2,2%",2.0613,1.6157,1.9072,0.157,1.7502,2.0643,1048.961324,100.1766,155,,
ECOV15,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*) (**),28/03/2025,DI + 2%,1.3,0.5234,0.8927,0.1496,0.7431,1.0425,1067.880038,100.5069,116.74,,
ECRD13,ECORIOMINAS CONCESSIONARIA DE RODOVIAS S.A. (*) (**),11/03/2025,"DI + 0,4%",0.55,0.35,0.4568,0.0109,0.4459,0.4678,1047.593183,99.9751,111,0.1,
EDVP18,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,22/08/2027,"DI + 1,6%",--,--,0.9938,0.1385,0.8554,1.1324,1024.674502,101.2553,525.72,,
EEEL18,CPFL TRANSMISSAO S.A (*) (**),25/05/2027,"DI + 1,34%",0.8151,0.6666,0.7536,0.0196,0.734,0.7732,1053.521091,101.2968,559.94,,
EEEL19,CPFL TRANSMISSAO S.A (*) (**),12/12/2026,"DI + 1,2%",--,--,0.6182,0.0179,0.6003,0.6362,1046.001355,101.1105,482.95,,
EEEL28,CPFL TRANSMISSAO S.A (*),25/05/2029,"DI + 1,47%",0.8012,0.5383,0.701,0.0486,0.6524,0.7498,1065.878745,102.4392,800.17,,
EESG13,ENVIRONMENTAL ESG PARTICIPACOES S.A. (*) (**),25/06/2029,"DI + 2,75%",3.003,2.5828,2.7976,0.0497,2.7479,2.8474,1032.255727,99.8675,721.18,,
EGIED1,ENGIE BRASIL ENERGIA S.A. (*),15/11/2028,DI + 1%,0.763,0.3843,0.5588,0.1842,0.3746,0.7431,1055.57466,101.2628,723.15,,
EKTR19,ELEKTRO REDES S.A. (*) (**),10/05/2026,"DI + 1,6%",0.6301,0.2495,0.5079,0.3538,0.1542,0.8618,1057.60191,101.0904,253.24,,
EKTR29,ELEKTRO REDES S.A. (*) (**),10/05/2028,"DI + 1,79%",1.1526,0.4507,0.8181,0.0916,0.7265,0.9099,1072.331624,102.4231,630.17,,
EKTRA0,ELEKTRO REDES S.A. (*) (**),15/10/2026,"DI + 1,29%",0.8501,0.7,0.7543,0.0414,0.7129,0.7958,1063.346715,100.9371,443.45,,
EKTRA1,ELEKTRO REDES S.A. (*) (**),15/07/2027,"DI + 1,28%",0.7311,0.4169,0.6084,0.3218,0.2866,0.9302,1040.46943,101.5815,594.81,,
EKTRA3,ELEKTRO REDES S.A. (*),15/04/2031,"DI + 0,98%",0.9656,0.7642,0.8747,0.0345,0.8402,0.9093,1047.315651,100.4348,1048.44,,
EKTRB0,ELEKTRO REDES S.A. (*),15/10/2028,"DI + 1,44%",0.8,0.3803,0.5646,0.0366,0.5281,0.6013,1079.798883,102.4284,699.22,,
ELET13,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,15/04/2026,"DI + 1,8%",0.5805,0.2484,0.4159,0.0481,0.3678,0.4641,1075.828381,101.884,343.87,,
ELET15,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/04/2029,"DI + 0,85%",0.8106,0.4272,0.6319,0.0402,0.5918,0.6722,1057.25851,100.7374,855.82,,
ELET24,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/09/2028,"DI + 1,55%",0.7843,0.6272,0.7052,0.0231,0.6821,0.7284,1028.308625,102.4064,718.45,,
ELET25,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/04/2031,DI + 1%,0.9,0.5591,0.7523,0.0591,0.6931,0.8115,1061.524782,101.0765,1100.58,,
ELET32,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*) (**),25/04/2026,"DI + 1,2%",0.6964,0.5424,0.5889,0.0279,0.561,0.617,1052.120743,100.8554,354.51,,
ELFA12,ELFA MEDICAMENTOS SA (*),13/04/2028,"DI + 2,8%",33.6754,24.6662,29.2333,4.5866,24.6466,33.82,749.430393,70.6518,349.69,,
ELPLA4,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*) (**),15/05/2025,"DI + 0,8%",0.8402,0.5094,0.6963,0.0552,0.6411,0.7516,521.127963,100.0607,148.45,,
ENAT21,ENAUTA PARTICIPACOES S.A. (*),15/12/2027,"DI + 4,25%",2.0017,1.7929,1.9,0,1.9,1.9,1095.630968,105.1271,554.98,,
ENEV38,ENEVA S.A. (*),15/07/2029,"DI + 1,7%",0.8602,0.65,0.7474,0.0476,0.6998,0.7951,1057.390439,103.142,830.76,,
ENEV48,ENEVA S.A. (*),15/07/2032,DI + 2%,0.9474,0.75,0.8638,0.0333,0.8306,0.8972,1078.46658,105.1315,1133.94,,
ENEVC0,ENEVA S.A. (*),15/04/2029,DI + 1%,0.9196,0.65,0.765,0.039,0.726,0.804,1052.52129,100.7955,857.88,,
ENEVD0,ENEVA S.A. (*),15/04/2031,"DI + 1,15%",0.9873,0.6958,0.8686,0.1605,0.7081,1.0292,1056.942353,101.1593,1044.27,,
ENGIA3,ENERGISA S/A,25/08/2025,"DI + 2,3%",0.5274,0.244,0.3441,0.183,0.1611,0.5273,342.924389,101.6865,218.34,,
ENGIA7,ENERGISA S/A,20/10/2027,"DI + 1,5%",0.5909,0.2966,0.4592,0.1035,0.3557,0.5629,1075.303809,102.2091,535.2,,
ENGIA8,ENERGISA S/A,20/06/2026,"DI + 1,6%",--,0.2874,0.5806,0.0635,0.5171,0.6442,1191.155085,101.7437,432,,
ENGIB5,ENERGISA S/A,15/10/2026,"DI + 1,64%",0.909,--,0.7251,0.4585,0.2666,1.1837,1072.015897,101.5971,441.98,,
ENGIB7,ENERGISA S/A,20/10/2029,"DI + 1,65%",0.7278,0.465,0.6431,0.4481,0.195,1.0913,1088.473701,103.3931,847.87,,
ENGIB8,ENERGISA S/A,20/06/2028,"DI + 2,1%",0.6366,0.2548,0.519,0.3235,0.1955,0.8425,1082.567186,104.6603,738.22,,
ENGIC5,ENERGISA S/A,15/10/2028,"DI + 1,8%",0.7359,0.5014,0.5764,0.0627,0.5137,0.6391,1095.726689,103.7684,773.72,0.35,
ENGIC6,ENERGISA S/A,15/04/2027,"DI + 1,5%",0.5901,0.2407,0.4217,0.0783,0.3435,0.5001,1078.535249,102.2804,532.79,,
ENGIC9,ENERGISA S/A,15/09/2028,"DI + 1,45%",0.6396,0.3902,0.5113,0.19,0.3213,0.7013,1034.238744,103.0005,803.05,,
ENMTA2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,25/08/2025,"DI + 2,3%",0.8533,0.254,0.7472,0.5216,0.2256,1.2689,341.735252,101.3339,218.33,,
ENMTA8,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2029,"DI + 0,75%",0.7639,0.4426,0.6401,0.0298,0.6103,0.6699,1048.437946,100.3733,860.72,0.05,
EQMA19,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*) (**),15/05/2028,"DI + 1,4%",0.9056,0.527,0.7042,0.1005,0.6036,0.8048,1059.665817,101.5023,546.62,,
EQMAA1,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),15/05/2030,"DI + 0,95%",1.0531,0.6958,0.8703,0.0201,0.8502,0.8906,1041.91041,100.2723,867.91,0.05,
EQPA17,CENTRAIS ELETRICAS DO PARA S.A - CELPA (*),05/08/2030,"DI + 0,95%",1.0003,0.7008,0.8782,0.0383,0.8399,0.9165,1017.866529,100.2603,921.09,,
EQTL15,EQUATORIAL ENERGIA S.A (*) (**),15/12/2026,"DI + 1,55%",0.9084,0.523,0.7224,0.0973,0.6251,0.8198,1047.136877,101.2513,383.31,0.1,
EQTL25,EQUATORIAL ENERGIA S.A (*),15/12/2028,"DI + 1,7%",1.1082,0.8495,0.9678,0.0478,0.9199,1.0157,1056.650128,102.1269,735.34,,
ERDVA1,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),22/08/2027,"DI + 1,6%",0.8972,0.6518,0.7668,0.0465,0.7203,0.8134,1032.626364,102.0411,618.97,,
ERDVA2,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),20/06/2026,"DI + 2,65%",1.1579,0.8491,0.9998,0.1647,0.835,1.1646,1061.919033,102.5088,385.65,,
ERDVA3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2028,"DI + 1,85%",1.0228,0.8332,0.9267,0.1213,0.8054,1.0481,1082.94042,102.5342,694.23,,
ERDVB3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2030,"DI + 2,35%",1.2496,0.9993,1.1204,0.1616,0.9588,1.2821,1104.678975,104.3549,893.98,,
ESCEA2,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*) (**),25/05/2027,"DI + 1,2%",0.65,0.3092,0.5009,0.0677,0.4332,0.5687,1049.957859,101.003,363.39,,
ESCEA3,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),19/02/2028,"DI + 0,9%",0.9929,0.6905,0.8449,0.054,0.7908,0.899,1013.907745,100.1342,618.67,,
ESULA4,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,25/08/2025,"DI + 2,3%",0.534,0.2796,0.3984,0.1148,0.2837,0.5133,342.763681,101.6388,218.34,,
ESULA8,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A. (*) (**),07/10/2024,"DI + 1,4%",0.9161,0.4437,0.6892,0.0496,0.6396,0.7389,1015.667809,100.1612,6,,
EUFA15,EUROFARMA LABORATÓRIOS S/A (*) (**),15/11/2027,"DI + 1,25%",1.25,0.6617,0.9901,0.1394,0.8507,1.1296,1050.228538,100.6551,640.51,0.1,
EUFA17,EUROFARMA LABORATÓRIOS S/A (*) (**),18/03/2031,"DI + 1,3%",1.3049,0.9699,1.1454,0.0436,1.1018,1.1891,1009.305562,100.612,1007.37,0.15,
EUFA18,EUROFARMA LABORATÓRIOS S/A (*) (**),11/09/2028,"DI + 0,93%",0.9819,0.6783,0.8299,0.027,0.8029,0.857,1008.403471,100.3167,803.25,,
FLCLB1,ENERGISA M.GERAIS DITRIB.DE ENERGIA S/A (*) (**),10/06/2026,"DI + 0,83%",0.5649,0.2649,0.4106,0.2792,0.1314,0.6898,1040.80762,100.6355,383.06,,
FLRY15,FLEURY S/A (*) (**),16/12/2024,"DI + 0,9%",0.5045,0.2132,0.3649,0.0562,0.3087,0.4213,1033.424895,100.114,54,,
FLRY17,FLEURY S/A (*),22/04/2027,"DI + 1,35%",--,--,--,--,--,--,N/D,N/D,N/D,,
FLRY19,FLEURY S/A (*),17/05/2029,"DI + 0,55%",0.6748,0.5,0.5908,0.0143,0.5765,0.6051,1035.418581,99.8701,807.35,,
FLRY25,FLEURY S/A (*),16/12/2027,"DI + 1,2%",0.6716,0.3947,0.536,0.0219,0.514,0.558,1046.117969,101.2553,478.24,,
FLRY27,FLEURY S/A (*),22/04/2029,"DI + 1,55%",0.7018,0.2759,0.4926,0.2435,0.2491,0.7361,1090.013073,103.5846,851.08,,
FLRY29,FLEURY S/A (*),17/05/2031,"DI + 0,67%",--,--,0.706,0.0078,0.6981,0.7139,1035.617068,99.8481,1071.09,,
GGBRA7,GERDAU S/A (*),29/05/2029,"DI + 0,6%",0.7076,0.4889,0.6002,0.003,0.5972,0.6033,1036.50443,99.9993,886.72,,
GRRB14,AGUAS GUARIROBA S/A (*) (**),15/07/2026,"DI + 0,8%",0.9014,0.5131,0.7226,0.0372,0.6854,0.7599,10241.612633,100.0911,298.9,,
GSHC15,GSH CORP PARTICIPACOES S.A. (*),22/04/2029,"DI + 1,7%",1.5467,1.1614,1.3902,0.1269,1.2633,1.5171,1061.355531,100.8423,693.5,,
GSTS13,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*) (**),30/03/2026,"DI + 2,55%",2,1.6018,1.8018,0.0053,1.7966,1.8072,714.548676,100.6532,224.32,,
GUAR15,GUARARAPES CONFECCOES S/A (*) (**),10/05/2027,"DI + 2,45%",1.6246,1.398,1.5222,0.0156,1.5066,1.5379,407.241742,101.3222,364.57,,
GUAR16,GUARARAPES CONFECCOES S/A (*),25/10/2027,"DI + 2,35%",1.7108,1.4267,1.5824,0.048,1.5344,1.6304,1068.260512,101.314,437.75,0.15,
HAPV12,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*) (**),30/04/2027,"DI + 1,45%",1.0025,0.8,0.895,0.031,0.864,0.9261,1059.22935,100.9808,448.72,,
HAPV13,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2029,"DI + 1,6%",1.2524,1.05,1.1458,0.0334,1.1124,1.1793,1060.899941,101.4056,786.17,,
HAPV15,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),27/01/2030,"DI + 1,75%",1.3778,1.1206,1.2576,0.0417,1.216,1.2994,1050.224201,101.8665,962.65,0.15,
HAPV17,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2031,"DI + 1,6%",1.4338,1.1936,1.3067,0.0263,1.2804,1.3332,1057.998026,101.1282,979.42,0.15,
HAPV22,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),30/04/2029,"DI + 1,65%",1.2388,1.046,1.1192,0.0305,1.0888,1.1498,1066.919098,101.6297,779.39,0.05,
HBSA12,HIDROVIAS DO BRASIL S.A. (*),20/07/2027,"DI + 2,15%",1.7535,1.3865,1.5584,0.0319,1.5265,1.5904,1035.547073,101.1568,499.38,,
HBSA22,HIDROVIAS DO BRASIL S.A. (*),20/07/2029,"DI + 2,4%",1.9217,1.5698,1.758,0.0526,1.7054,1.8107,1043.383845,101.8739,745.27,,
HGLB12,HIGHLINE DO BRASIL II INFRAESTRUTURA DE TELECOMUNICACOES S.A (*) (**),15/02/2027,"DI + 3,3%",3.1,2.6,2.8524,0.0252,2.8272,2.8777,965.404343,100.7822,452.47,0.05,
HSPA12,HOSPITAL ANCHIETA S.A. (*),15/09/2027,"DI + 2,1%",17.4038,14.7503,15.9216,0.4694,15.4522,16.3911,769.431347,76.6107,519.91,,
HSPE14,HOSPITAL ESPERANÇA S/A (*) (**),27/12/2027,"DI + 1,5%",1.3391,1.0631,1.2075,0.1333,1.0742,1.3409,1.037154,100.6637,578.33,,
HYPEA4,HYPERA S/A (*),14/12/2027,"DI + 1,35%",0.6638,0.3527,0.519,0.0514,0.4676,0.5705,1053.530404,101.883,571.78,,
HYPEA5,HYPERA S/A (*),25/04/2028,"DI + 2,2%",0.911,0.7014,0.8034,0.0417,0.7617,0.8452,1089.767089,103.4192,617.64,0.1,
HYPEA7,HYPERA S/A (*),15/12/2028,"DI + 1,3%",0.7545,0.3752,0.5976,0.2834,0.3142,0.8811,1054.751236,102.0614,740.27,0.1,
HYPEA8,HYPERA S/A (*),03/05/2029,"DI + 0,85%",0.842,0.6235,0.7333,0.0481,0.6852,0.7815,1042.966795,100.3663,796.11,,
HZTC24,ORIZON MEIO AMBIENTE S.A. (*) (**),15/11/2031,"DI + 3,8%",2.8029,2.4008,2.607,0.0178,2.5891,2.6249,1036.959683,104.0481,871.51,,
IGSN14,IGUA SANEAMENTO S.A (*) (**),15/05/2026,"DI + 3,5%",1.7757,1.2025,1.5,0,1.5,1.5,410.421354,101.5791,202.89,,
IGTAA0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2025,"DI + 2,15%",0.3504,0.1786,0.2661,0.051,0.2151,0.3172,1081.41183,101.7045,228.96,,
IGTAB0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2027,"DI + 2,45%",0.5387,0.2921,0.4308,0.0751,0.3557,0.506,1108.939375,104.1382,515.26,,
IGTAB1,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*),24/06/2028,"DI + 1,63%",0.6166,0.4017,0.5138,0.0365,0.4774,0.5504,1062.402218,102.9384,662.35,,
INEL12,INSPIRALI EDUCACAO S/A (*),15/05/2029,"DI + 1,65%",1.7366,1.3851,1.5816,0.0355,1.546,1.6172,1043.120284,100.1899,710.31,,
IOCHA2,IOCHPE-MAXION S/A (*),15/09/2028,DI + 2%,1.6144,1.1916,1.3869,0.1329,1.254,1.5198,1074.338879,101.6503,685.26,0.05,
IOCHA3,IOCHPE-MAXION S/A (*) (**),02/04/2030,"DI + 1,6%",1.7663,1.2604,1.518,0.1485,1.3695,1.6666,1061.211343,100.2649,826.05,,
ITSA13,ITAUSA S/A (*) (**),15/12/2030,"DI + 2,4%",1.8215,1.1318,1.5298,0.1571,1.3727,1.6869,1069.763535,103.1862,929.85,0.15,
ITSA16,ITAUSA S/A (*) (**),13/12/2031,"DI + 1,37%",0.9288,0.6218,0.8153,0.2723,0.543,1.0876,1121.604771,102.2922,1044.48,0.05,
ITSA17,ITAUSA S/A (*),25/07/2034,"DI + 0,88%",1.0011,0.6951,0.8129,0.0528,0.7601,0.8658,1020.199606,100.371,1403.46,,
ITSA24,ITAUSA S/A (*),15/06/2031,DI + 2%,1.272,0.9773,1.1252,0.0721,1.053,1.1974,1071.342555,103.4574,998.9,,
JHSFA1,JHSF PARTICIPAÇÕES S/A,21/01/2027,"DI + 2,75%",2.4941,1.904,2.1414,0.4274,1.714,2.569,1031.958435,100.6915,292.63,0.15,
JHSFA3,JHSF PARTICIPAÇÕES S/A (*),20/12/2027,"DI + 2,2%",2.5262,2.0694,2.3269,0.233,2.0939,2.5601,1000.046767,99.761,485.86,,
JSLGA5,JSL S/A (*),20/10/2028,"DI + 2,7%",2.6,2.3824,2.5002,0.0008,2.4995,2.5011,1062.510437,100.4669,603.13,,
JSMLA5,SIMPAR S.A. (*),15/01/2031,"DI + 3,5%",3.9149,2.8534,3.4525,0.2647,3.1878,3.7174,1030.764095,100.1675,918.71,0.1,
JSMLB3,SIMPAR S.A. (*),20/05/2026,"DI + 2,2%",1.6768,0.9716,1.3009,0.1407,1.1602,1.4417,1055.111851,100.9089,258.33,,
KLAS12,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S/A (*) (**),16/08/2026,"DI + 2,8%",3.3168,2.2167,2.7907,0.3802,2.4104,3.171,812.265026,100.0095,264.29,,
KRSA11,KORA SAUDE PARTICIPACOES S.A. (*),03/05/2027,"DI + 1,95%",17.3508,14,15.6434,0.6157,15.0276,16.2592,843.464199,80.3217,429.61,,
LCAMA9,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*) (**),15/01/2026,"DI + 2,4%",1.9683,1.6918,1.8127,0.028,1.7847,1.8409,1031.11001,100.4308,188.49,0.05,
