Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B
CPLD28,COPEL DISTRIBUICAO S/A (*),15/06/2027,DI + 2%,1.2161,0.9,1.0549,0.0342,1.0207,1.0892,1053.440652,101.7775,477.57,0.35,
CPLD38,COPEL DISTRIBUICAO S/A (*),15/06/2028,"DI + 2,25%",1.2829,0.8631,1.0761,0.0691,1.007,1.1452,1071.129198,103.4131,734.45,0.35,
CPTE12,CACHOEIRA PAULISTA TRANS. DE ENERGIA S/A (*),15/07/2031,"DI + 1,7%",1.4054,1.0625,1.0798,0.1654,0.9144,1.2452,837.675914,101.8221,746.81,,
CRFB16,ATACADAO S.A. (*) (**),12/01/2026,"DI + 1,2%",0.9,0.6209,0.7483,0.0042,0.7441,0.7527,1030.507202,100.5383,302.46,,
CRFB26,ATACADAO S.A. (*) (**),11/01/2027,"DI + 1,35%",1.0525,0.8154,0.9063,0.0257,0.8806,0.932,1034.309307,100.876,501.15,,
CRNP11,CONCESSIONARIA DE RODOVIAS NOROESTE PAULISTA S.A. (*) (**),30/09/2025,"DI + 2,5%",2.106,1.5995,1.7521,0.2897,1.4623,2.0419,1065.910169,100.6744,231.32,,
CSAN13,COSAN S.A. (*) (**),15/08/2028,"DI + 1,65%",1.0941,0.7816,0.9212,0.2717,0.6495,1.193,1034.250454,102.0105,698.1,,
CSAN14,COSAN S.A. (*),05/05/2028,"DI + 1,5%",1.2869,0.8624,0.9115,0.4246,0.4868,1.3362,1064.598448,101.6588,713.96,,
CSAN15,COSAN S.A. (*),20/04/2028,"DI + 2,4%",1.5594,1.1455,1.3394,0.5104,0.829,1.8499,1086.377317,102.9083,695.71,,
CSAN16,COSAN S.A. (*),20/06/2028,"DI + 2,4%",1.5927,1.2554,1.3931,0.0564,1.3367,1.4496,1064.859255,102.9143,734.3,0.35,
CSAN18,COSAN S.A. (*),21/01/2031,"DI + 1,8%",1.5429,--,1.2155,0.1451,1.0704,1.3607,1046.816683,102.3742,1029.8,,
CSAN23,COSAN S.A. (*),15/08/2031,DI + 2%,1.37,1.1018,1.2192,0.0556,1.1636,1.2749,1046.854806,103.2114,1040.61,0.45,
CSAN24,COSAN S.A. (*),05/05/2032,"DI + 1,9%",1.4237,1.1127,1.2586,0.0856,1.173,1.3443,1077.723626,102.7484,1086.66,,
CSANA0,COSAN S.A. (*),28/06/2029,DI + 1%,1.0165,0.7384,0.8581,0.0839,0.7742,0.9421,1032.846423,100.4629,828.2,,
CSANB0,COSAN S.A. (*),28/06/2034,"DI + 1,5%",1.5177,1.2055,1.3466,0.1122,1.2344,1.4589,1037.527381,100.7918,1315.86,0.45,
CSMGA5,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),16/12/2025,"DI + 1,75%",0.8564,0.5547,0.7345,0.1088,0.6257,0.8434,388.713325,100.6885,172.53,,
CSMGA7,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),16/12/2029,"DI + 1,3%",0.7986,0.51,0.659,0.0508,0.6082,0.7099,1020.296831,101.6635,656.36,0.1,
CSMGA8,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2030,"DI + 1,2%",--,--,0.8213,0.2593,0.562,1.0808,1015.237572,101.1625,777.97,,
CSMGA9,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/07/2034,"DI + 0,9%",0.7781,0.4572,0.6229,0.1162,0.5067,0.7392,1034.011134,101.1631,1061.85,,
CSMGB6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2026,"DI + 1,3%",0.8077,0.4855,0.6539,0.0582,0.5957,0.7122,621.602432,100.6478,254.54,,
CSNAA1,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),10/11/2028,"DI + 1,65%",3.5071,3.0149,3.1916,0.1051,3.0864,3.2968,1002.533125,95.8528,706.25,0.5,
CSNAA2,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),20/12/2027,"DI + 2,5%",3.4968,3.0565,3.2415,0.1021,3.1394,3.3437,1018.34606,98.3923,565.91,0.1,
CSRNA2,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),15/03/2031,"DI + 0,96%",--,--,1.02,0.0239,0.9962,1.044,1000.941961,99.7456,1080.31,,
CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP,15/11/2028,"DI + 2,83%",0.5755,0.35,0.4506,0.0299,0.4208,0.4806,1111.552404,105.9602,627.18,,
CTEEA2,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/04/2029,"DI + 1,55%",0.7504,0.3121,0.4767,0.1766,0.3001,0.6534,1085.516808,102.9666,695.62,0.1,
CTNS19,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*) (**),15/02/2025,"DI + 1,4%",0.845,0.342,0.633,0.038,0.595,0.6712,1016.567188,100.2957,98,,
CTNS25,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*) (**),10/06/2026,"DI + 1,15%",1.1954,0.7639,1.0013,0.0839,0.9173,1.0853,1037.116786,100.2238,383.01,,
CTTP11,CAP TC TORRES E PARTICIPACOES S.A. (*) (**),15/01/2026,"DI + 5,5%",5.636,5.0279,5.4629,0.1967,5.2662,5.6597,1105.457409,100.0457,327,0.45,
CVCB14,CVC BRASIL OPERADORA E AGENCIA DE VIAGENS S.A.,30/11/2026,"DI + 5,5%",--,--,5.7819,0.5221,5.2598,6.3041,1.04862,99.6609,320.28,,
DASAA2,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),25/11/2024,"DI + 1,2%",2.0758,0.7567,1.3769,0.3828,0.9941,1.7598,519.388496,99.9723,40,,
DASAA4,DIAGNÓSTICOS DA AMÉRICA S/A (*),20/10/2025,"DI + 2,1%",3.5117,2.846,3.4193,0.3716,3.0477,3.791,1047.325526,99.3374,130.1,0.35,
DASAA5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2026,"DI + 1,6%",4.4185,3.3529,3.9343,0.0845,3.8498,4.0189,1007.187989,96.0044,451.35,,
DASAA6,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/04/2027,"DI + 1,6%",4.3412,3.5962,4.0149,0.0981,3.9168,4.1131,1009.738174,95.9796,438.66,0.35,
DASAA8,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/10/2027,"DI + 1,6%",4.8988,3.8633,4.2803,0.4136,3.8667,4.6939,986.888777,93.8077,615.51,0.45,
DASAB4,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/10/2027,"DI + 2,4%",4.0507,2.9167,3.6353,0.6412,2.9941,4.2766,1029.544412,97.5248,525.54,,
DASAB5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2028,"DI + 1,7%",4.8928,4,4.4487,0.047,4.4017,4.4958,966.891787,92.1257,768.53,,
DASAC5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2031,"DI + 2,05%",5.045,4.282,4.5719,0.0985,4.4734,4.6705,944.394898,89.8534,1083.94,,
DESK13,DESKTOP S/A (*) (**),17/11/2028,"DI + 2,6%",1.5543,1.2271,1.3708,0.1457,1.2252,1.5166,1069.180161,102.108,438.83,,
DESK15,DESKTOP S/A (*) (**),27/11/2028,"DI + 2,3%",1.506,1.134,1.3205,0.0272,1.2933,1.3478,1070.093279,102.2563,585.91,0.05,
DESK16,DESKTOP S/A (*),17/06/2030,"DI + 1,6%",1.5944,1.2473,1.4157,0.0241,1.3917,1.4399,1031.035439,100.6392,884.91,,
DIRR18,DIRECIONAL ENGENHARIA S/A (*) (**),15/10/2026,"DI + 1,65%",1.108,0.8668,0.9284,0.1524,0.776,1.0808,1064.985821,100.9734,342.96,,
EBENA2,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),20/07/2026,"DI + 1,25%",0.5913,0.3341,0.4115,0.0862,0.3253,0.4979,687.831374,101.0048,303.24,,
EBENA3,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),20/12/2026,"DI + 1,38%",0.852,0.5823,0.643,0.1323,0.5107,0.7754,1040.207396,100.8117,279.79,,
EBENA4,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),25/05/2027,"DI + 1,2%",0.6788,0.5606,0.6029,0.0349,0.568,0.6378,1047.981233,100.8581,364.36,,
EBENA5,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),15/09/2028,"DI + 1,25%",0.6675,0.4073,0.5437,0.018,0.5258,0.5618,1021.33842,101.7688,632.11,,
EBENA7,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),20/06/2028,"DI + 0,68%",0.6,0.2472,0.4588,0.1231,0.3357,0.582,1033.708639,100.5857,669.34,,
ECOS15,EMPRESA CONCESSINÁRIA DE RODOVIAS DO SUL S.A. - ECOSUL (*) (**),15/05/2025,"DI + 2,2%",--,--,1.9333,0.1906,1.7426,2.124,1048.295348,100.1619,156,,
ECOV15,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*) (**),28/03/2025,DI + 2%,1.2548,0.6061,0.9437,0.19,0.7536,1.1338,1067.16161,100.4875,117.74,,
ECRD13,ECORIOMINAS CONCESSIONARIA DE RODOVIAS S.A. (*) (**),11/03/2025,"DI + 0,4%",0.55,0.3514,0.4596,0.0117,0.4478,0.4714,1047.140649,99.9736,112,0.35,
EDVP18,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,22/08/2027,"DI + 1,6%",1.1174,0.7423,0.9477,0.1093,0.8384,1.0571,1025.208675,101.3552,527.08,,
EEEL18,CPFL TRANSMISSAO S.A (*) (**),25/05/2027,"DI + 1,34%",0.8877,0.6674,0.7765,0.0671,0.7093,0.8437,1052.542561,101.2488,561.27,,
EEEL19,CPFL TRANSMISSAO S.A (*) (**),12/12/2026,"DI + 1,2%",--,--,0.6184,0.018,0.6004,0.6366,1045.557102,101.113,484.17,,
EEEL28,CPFL TRANSMISSAO S.A (*),25/05/2029,"DI + 1,47%",0.8154,0.54,0.7113,0.0529,0.6584,0.7644,1065.102533,102.4116,801.99,,
EESG13,ENVIRONMENTAL ESG PARTICIPACOES S.A. (*) (**),25/06/2029,"DI + 2,75%",3.0378,2.5706,2.812,0.0669,2.7451,2.8789,1031.312493,99.8271,722.82,,
EGIED1,ENGIE BRASIL ENERGIA S.A. (*),15/11/2028,DI + 1%,0.77,0.3901,0.5643,0.1831,0.3812,0.7476,1054.974185,101.2499,724.82,,
EKTR19,ELEKTRO REDES S.A. (*) (**),10/05/2026,"DI + 1,6%",0.8237,0.2763,0.586,0.3588,0.2271,0.9449,1056.329635,101.0157,254.22,,
EKTR29,ELEKTRO REDES S.A. (*) (**),10/05/2028,"DI + 1,79%",1.2065,0.4745,0.8275,0.0945,0.733,0.9221,1071.635224,102.4049,631.62,,
EKTRA0,ELEKTRO REDES S.A. (*) (**),15/10/2026,"DI + 1,29%",0.9314,0.71,0.7783,0.1039,0.6744,0.8822,1062.445233,100.8971,444.6,,
EKTRA1,ELEKTRO REDES S.A. (*) (**),15/07/2027,"DI + 1,28%",0.7422,0.4258,0.6229,0.3197,0.3032,0.9427,1039.683245,101.5506,596.2,,
EKTRA3,ELEKTRO REDES S.A. (*),15/04/2031,"DI + 0,98%",0.9963,0.7577,0.8801,0.036,0.844,0.9162,1046.632046,100.4134,1050.94,,
EKTRB0,ELEKTRO REDES S.A. (*),15/10/2028,"DI + 1,44%",0.812,0.4584,0.5956,0.1655,0.4301,0.7613,1078.440673,102.3464,700.76,,
ELET13,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,15/04/2026,"DI + 1,8%",0.5655,0.2856,0.4203,0.0506,0.3697,0.471,1075.317964,101.8838,344.93,,
ELET15,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/04/2029,"DI + 0,85%",0.8,0.4572,0.6302,0.042,0.5882,0.6723,1056.877601,100.7449,857.84,,
ELET24,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/09/2028,"DI + 1,55%",0.8196,0.6266,0.7065,0.0465,0.66,0.7531,1027.850585,102.4081,720.08,0.05,
ELET25,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/04/2031,DI + 1%,0.9,0.5596,0.753,0.059,0.694,0.8121,1061.052716,101.0761,1103.31,,
ELET32,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*) (**),25/04/2026,"DI + 1,2%",0.8431,0.5393,0.5895,0.1034,0.4861,0.693,1051.666794,100.8572,355.58,,
ELFA12,ELFA MEDICAMENTOS SA (*),13/04/2028,"DI + 2,8%",31.3388,21.008,27.7794,3.3127,24.4667,31.0922,760.160122,71.7,353.98,,
ELPLA4,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*) (**),15/05/2025,"DI + 0,8%",0.8612,0.5107,0.693,0.0553,0.6377,0.7484,520.914504,100.063,149.45,,
ENAT21,ENAUTA PARTICIPACOES S.A. (*),15/12/2027,"DI + 4,25%",2.0309,1.7732,1.9011,0.0033,1.8978,1.9044,1095.118421,105.1375,556.33,,
ENEV38,ENEVA S.A. (*),15/07/2029,"DI + 1,7%",0.8396,0.6402,0.8099,0.3855,0.4244,1.1955,1054.807119,102.9382,832.35,,
ENEV48,ENEVA S.A. (*),15/07/2032,DI + 2%,0.9924,0.7417,0.8694,0.0397,0.8297,0.9092,1077.81033,105.1179,1136.6,,
ENEVC0,ENEVA S.A. (*),15/04/2029,DI + 1%,0.9042,0.65,0.78,0.0951,0.6849,0.8752,1051.542568,100.7462,859.81,,
ENEVD0,ENEVA S.A. (*),15/04/2031,"DI + 1,15%",0.9895,0.6966,0.8652,0.1593,0.7059,1.0246,1056.647779,101.1763,1046.85,,
ENGIA3,ENERGISA S/A,25/08/2025,"DI + 2,3%",0.5409,0.3137,0.3719,0.1927,0.1792,0.5646,342.69942,101.6697,219.35,,
ENGIA7,ENERGISA S/A,20/10/2027,"DI + 1,5%",0.781,0.3874,0.5365,0.2331,0.3034,0.7697,1073.107809,102.0474,536.37,,
ENGIA8,ENERGISA S/A,20/06/2026,"DI + 1,6%",--,--,0.5791,0.0642,0.5149,0.6433,1190.679963,101.7504,433,,
ENGIB5,ENERGISA S/A,15/10/2026,"DI + 1,64%",1.1911,0.7216,0.9034,0.4322,0.4712,1.3357,1068.234146,101.2859,442.99,,
ENGIB7,ENERGISA S/A,20/10/2029,"DI + 1,65%",0.7945,0.5039,0.6671,0.432,0.2351,1.0992,1087.176274,103.318,849.68,,
ENGIB8,ENERGISA S/A,20/06/2028,"DI + 2,1%",0.6957,0.3919,0.5362,0.321,0.2153,0.8573,1081.613676,104.6188,739.86,,
ENGIC5,ENERGISA S/A,15/10/2028,"DI + 1,8%",0.8702,0.5113,0.6303,0.1094,0.5208,0.7398,1093.500603,103.6065,775.28,,
ENGIC6,ENERGISA S/A,15/04/2027,"DI + 1,5%",0.7121,0.3505,0.4896,0.3367,0.1529,0.8264,1076.55497,102.1397,533.99,,
ENGIC9,ENERGISA S/A,15/09/2028,"DI + 1,45%",0.7878,0.4867,0.5796,0.3122,0.2674,0.8919,1031.592437,102.7841,804.6,,
ENMTA2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,25/08/2025,"DI + 2,3%",0.854,0.2553,0.5359,0.5212,0.0147,1.0572,342.212773,101.5254,219.34,,
ENMTA8,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2029,"DI + 0,75%",0.709,0.4797,0.6323,0.0456,0.5867,0.678,1048.273237,100.4009,862.79,0.15,
EQMA19,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*) (**),15/05/2028,"DI + 1,4%",0.9656,0.5868,0.7079,0.1635,0.5444,0.8715,1059.136613,101.498,547.97,,
EQMAA1,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),15/05/2030,"DI + 0,95%",1.055,0.6966,0.8704,0.0201,0.8503,0.8906,1041.456092,100.2726,869.95,0.1,
EQPA17,CENTRAIS ELETRICAS DO PARA S.A - CELPA (*),05/08/2030,"DI + 0,95%",0.9916,0.7401,0.8807,0.0322,0.8485,0.913,1017.333445,100.2518,923.22,,
EQTL15,EQUATORIAL ENERGIA S.A (*) (**),15/12/2026,"DI + 1,55%",0.9976,0.572,0.6911,0.1415,0.5496,0.8327,1047.187093,101.303,384.46,0.35,
EQTL25,EQUATORIAL ENERGIA S.A (*),15/12/2028,"DI + 1,7%",1.1071,0.8277,0.9629,0.0571,0.9058,1.0201,1056.35742,102.1464,737.09,,
ERDVA1,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),22/08/2027,"DI + 1,6%",0.8944,0.6769,0.8504,0.3802,0.4702,1.2306,1030.090602,101.8378,620.29,,
ERDVA2,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),20/06/2026,"DI + 2,65%",1.1719,0.8696,1.0309,0.3091,0.7218,1.3401,1060.955719,102.4676,386.73,,
ERDVA3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2028,"DI + 1,85%",1.1569,0.9856,1.0227,0.3501,0.6727,1.3729,1079.653733,102.2715,695.52,,
ERDVB3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2030,"DI + 2,35%",1.3444,1.1845,1.198,0.3697,0.8283,1.5678,1101.239747,104.0813,895.45,,
ESCEA2,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*) (**),25/05/2027,"DI + 1,2%",0.8706,0.5261,0.5558,0.3738,0.1819,0.9297,1048.691139,100.9264,364.44,,
ESCEA3,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),19/02/2028,"DI + 0,9%",--,--,0.8462,0.0553,0.7909,0.9016,1013.435657,100.1313,620.12,,
ESULA4,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,25/08/2025,"DI + 2,3%",0.5133,0.3325,0.4769,0.5392,-0.0623,1.0162,342.387675,101.5773,219.34,,
ESULA8,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A. (*) (**),07/10/2024,"DI + 1,4%",0.927,0.4084,0.6771,0.0552,0.6219,0.7323,1015.235715,100.1643,7,,
EUFA15,EUROFARMA LABORATÓRIOS S/A (*) (**),15/11/2027,"DI + 1,25%",1.245,0.6637,0.9993,0.1473,0.852,1.1467,1049.527479,100.6333,641.98,0.35,
EUFA17,EUROFARMA LABORATÓRIOS S/A (*) (**),18/03/2031,"DI + 1,3%",1.293,0.9859,1.1418,0.0461,1.0957,1.1879,1009.006758,100.6278,1009.73,0.45,
EUFA18,EUROFARMA LABORATÓRIOS S/A (*) (**),11/09/2028,"DI + 0,93%",0.9684,0.7205,0.8357,0.0258,0.8099,0.8616,1007.783468,100.299,805.03,,
FLCLB1,ENERGISA M.GERAIS DITRIB.DE ENERGIA S/A (*) (**),10/06/2026,"DI + 0,83%",0.818,0.3689,0.5506,0.5138,0.0368,1.0645,1038.16713,100.4238,384.1,,
FLRY15,FLEURY S/A (*) (**),16/12/2024,"DI + 0,9%",0.6581,0.3635,0.3976,0.2235,0.1742,0.6212,1032.921581,100.109,55,,
FLRY17,FLEURY S/A (*),22/04/2027,"DI + 1,35%",--,--,--,--,--,--,N/D,N/D,N/D,,
FLRY19,FLEURY S/A (*),17/05/2029,"DI + 0,55%",0.672,0.5,0.59,0.0146,0.5754,0.6046,1035.003603,99.8723,809.23,,
FLRY25,FLEURY S/A (*),16/12/2027,"DI + 1,2%",0.6531,0.4083,0.5364,0.0164,0.52,0.5529,1045.674987,101.2579,479.5,,
FLRY27,FLEURY S/A (*),22/04/2029,"DI + 1,55%",0.695,0.3063,0.5141,0.251,0.2631,0.7653,1088.809843,103.5181,852.92,,
FLRY29,FLEURY S/A (*),17/05/2031,"DI + 0,67%",--,--,0.7064,0.0087,0.6977,0.7152,1035.152481,99.8461,1073.68,,
GGBRA7,GERDAU S/A (*),29/05/2029,"DI + 0,6%",--,--,0.6012,0.0051,0.5962,0.6064,1036.027319,99.9958,888.8,,
GRRB14,AGUAS GUARIROBA S/A (*) (**),15/07/2026,"DI + 0,8%",0.9114,0.55,0.7489,0.0334,0.7154,0.7824,10234.028947,100.0604,299.94,,
GSHC15,GSH CORP PARTICIPACOES S.A. (*),22/04/2029,"DI + 1,7%",1.5378,1.1575,1.3873,0.1282,1.2591,1.5156,1060.963165,100.8523,695.15,,
GSTS13,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*) (**),30/03/2026,"DI + 2,55%",2,1.6016,1.8085,0.0186,1.7899,1.8272,714.169563,100.6503,225.33,,
GUAR15,GUARARAPES CONFECCOES S/A (*) (**),10/05/2027,"DI + 2,45%",1.6003,1.3561,1.521,0.0678,1.4532,1.5888,1062.868616,101.3122,140.68,0.05,
GUAR16,GUARARAPES CONFECCOES S/A (*),25/10/2027,"DI + 2,35%",1.75,1.3938,1.5946,0.0362,1.5584,1.6309,1067.548488,101.2964,438.94,0.5,
HAPV12,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*) (**),30/04/2027,"DI + 1,45%",1.0343,0.8042,0.9054,0.0648,0.8406,0.9703,1058.576071,100.9648,449.9,,
HAPV13,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2029,"DI + 1,6%",1.3102,1.0555,1.1655,0.1536,1.0119,1.3192,1059.796313,101.3472,787.91,,
HAPV15,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),27/01/2030,"DI + 1,75%",1.512,1.164,1.3068,0.22,1.0868,1.5269,1047.826002,101.6817,964.54,0.45,
HAPV17,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2031,"DI + 1,6%",1.4538,1.2225,1.32,0.0494,1.2705,1.3695,1056.994628,101.0793,981.65,0.45,
HAPV22,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),30/04/2029,"DI + 1,65%",1.3172,1.014,1.1195,0.1325,0.987,1.252,1066.451641,101.6326,781.2,0.15,
HBSA12,HIDROVIAS DO BRASIL S.A. (*),20/07/2027,"DI + 2,15%",1.7516,1.3768,1.5659,0.0566,1.5093,1.6226,1034.921996,101.1448,500.62,,
HBSA22,HIDROVIAS DO BRASIL S.A. (*),20/07/2029,"DI + 2,4%",1.9257,1.5734,1.7695,0.2389,1.5307,2.0085,1042.56225,101.8441,746.93,,
HGLB12,HIGHLINE DO BRASIL II INFRAESTRUTURA DE TELECOMUNICACOES S.A (*) (**),15/02/2027,"DI + 3,3%",3.0426,2.5732,2.8496,0.0218,2.8278,2.8715,964.959855,100.7893,453.69,0.1,
HSPA12,HOSPITAL ANCHIETA S.A. (*),15/09/2027,"DI + 2,1%",17.255,14.378,16.1485,0.6838,15.4647,16.8324,765.448603,76.2511,520.95,,
HSPE14,HOSPITAL ESPERANÇA S/A (*) (**),27/12/2027,"DI + 1,5%",1.4343,1.094,1.2275,0.1486,1.0789,1.3762,1.03622,100.6193,579.68,,
HYPEA4,HYPERA S/A (*),14/12/2027,"DI + 1,35%",0.781,0.401,0.5541,0.5149,0.0392,1.0692,1052.262879,101.8068,573.09,0.05,
HYPEA5,HYPERA S/A (*),25/04/2028,"DI + 2,2%",1.0271,0.7937,0.8278,0.1673,0.6605,0.9952,1088.675012,103.366,619.03,0.35,
HYPEA7,HYPERA S/A (*),15/12/2028,"DI + 1,3%",0.755,0.3757,0.5985,0.2833,0.3152,0.8819,1054.296388,102.0636,742,0.35,
HYPEA8,HYPERA S/A (*),03/05/2029,"DI + 0,85%",0.8536,0.6376,0.7422,0.0462,0.6959,0.7885,1042.23021,100.3391,797.9,,
HZTC24,ORIZON MEIO AMBIENTE S.A. (*) (**),15/11/2031,"DI + 3,8%",2.6966,2.409,2.6013,0.0038,2.5976,2.6052,1036.693703,104.0786,873.76,,
IGSN14,IGUA SANEAMENTO S.A (*) (**),15/05/2026,"DI + 3,5%",1.7467,1.2422,1.5173,0.03,1.4873,1.5474,410.176822,101.5732,203.91,,
IGTAA0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2025,"DI + 2,15%",0.492,0.3111,0.3153,0.217,0.0983,0.5324,1080.482552,101.6665,229.95,,
IGTAA1,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*) (**),27/09/2024,"DI + 1,48%",0.4627,0.1375,0.3039,0.056,0.2478,0.36,1040.11172,100.8658,1,,
IGTAB0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2027,"DI + 2,45%",0.5943,0.3392,0.438,0.1035,0.3345,0.5416,1108.338187,104.1336,516.54,,
IGTAB1,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*),24/06/2028,"DI + 1,63%",0.661,0.4122,0.5338,0.104,0.4298,0.6379,1061.422711,102.8914,663.83,,
INEL12,INSPIRALI EDUCACAO S/A (*),15/05/2029,"DI + 1,65%",1.75,1.3791,1.5781,0.0356,1.5425,1.6137,1042.739928,100.2001,712,,
IOCHA2,IOCHPE-MAXION S/A (*),15/09/2028,DI + 2%,1.5536,1.096,1.3517,0.0922,1.2595,1.444,1074.881985,101.7505,687.01,0.1,
IOCHA3,IOCHPE-MAXION S/A (*) (**),02/04/2030,"DI + 1,6%",1.8194,1.307,1.5486,0.1279,1.4207,1.6766,1059.675382,100.1663,827.82,,
ITSA13,ITAUSA S/A (*) (**),15/12/2030,"DI + 2,4%",1.8521,1.1401,1.4391,0.0516,1.3874,1.4908,1072.856016,103.5358,932.85,0.5,
ITSA16,ITAUSA S/A (*) (**),13/12/2031,"DI + 1,37%",0.9511,0.4567,0.721,0.2667,0.4543,0.9879,1125.522706,102.6963,1048.14,0.1,
ITSA17,ITAUSA S/A (*),25/07/2034,"DI + 0,88%",0.9669,0.7276,0.8268,0.0715,0.7553,0.8983,1018.979349,100.2947,1406.63,,
ITSA24,ITAUSA S/A (*),15/06/2031,DI + 2%,1.2393,0.9992,1.0886,0.0602,1.0284,1.1489,1072.458036,103.6148,1001.68,0.05,
JHSFA1,JHSF PARTICIPAÇÕES S/A,21/01/2027,"DI + 2,75%",2.3693,2.0698,2.1226,0.3907,1.7318,2.5134,1031.680824,100.7157,293.74,0.45,
JHSFA3,JHSF PARTICIPAÇÕES S/A (*),20/12/2027,"DI + 2,2%",2.9384,2.198,2.4341,0.2259,2.2082,2.66,997.531524,99.5586,487.01,,
JSLGA5,JSL S/A (*),20/10/2028,"DI + 2,7%",2.5914,2.325,2.501,0.0031,2.4978,2.5042,1061.963703,100.4662,604.6,,
JSMLA5,SIMPAR S.A. (*),15/01/2031,"DI + 3,5%",3.8836,2.6658,3.3481,0.2629,3.0851,3.6111,1034.023738,100.5383,921.79,0.35,
JSMLB3,SIMPAR S.A. (*),20/05/2026,"DI + 2,2%",1.7085,1.0857,1.342,0.1417,1.2003,1.4838,1054.195188,100.8704,259.34,,
KLAS12,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S/A (*) (**),16/08/2026,"DI + 2,8%",3.0307,2.0866,2.7006,0.5712,2.1294,3.2719,812.600256,100.1019,265.4,,
KRSA11,KORA SAUDE PARTICIPACOES S.A. (*),03/05/2027,"DI + 1,95%",16.8486,14.4986,15.7154,0.7197,14.9957,16.4352,841.66388,80.1886,430.71,,
