Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B
CRFB26,ATACADAO S.A. (*) (**),11/01/2027,"DI + 1,35%",1.05,0.8107,0.9023,0.0264,0.8759,0.9288,1033.490511,100.8879,503.36,,
CRNP11,CONCESSIONARIA DE RODOVIAS NOROESTE PAULISTA S.A. (*) (**),30/09/2025,"DI + 2,5%",2.2179,1.5588,1.8987,0.1793,1.7194,2.0781,1063.488731,100.5461,233.29,,
CSAN13,COSAN S.A. (*) (**),15/08/2028,"DI + 1,65%",0.9278,0.8,0.8588,0.0202,0.8386,0.8792,1035.134332,102.1929,700.65,,
CSAN14,COSAN S.A. (*),05/05/2028,"DI + 1,5%",0.9684,0.5194,0.7415,0.1453,0.5962,0.8869,1068.790356,102.1532,716.95,,
CSAN15,COSAN S.A. (*),20/04/2028,"DI + 2,4%",1.4969,1.1465,1.3089,0.0241,1.2847,1.3331,1086.313555,103.0043,698.2,,
CSAN16,COSAN S.A. (*),20/06/2028,"DI + 2,4%",1.5593,1.261,1.4163,0.0381,1.3782,1.4545,1063.195026,102.8554,736.67,,
CSAN18,COSAN S.A. (*),21/01/2031,"DI + 1,8%",1.2979,1.1,1.1992,0.0301,1.1691,1.2294,1046.580772,102.4479,1032.57,,
CSAN23,COSAN S.A. (*),15/08/2031,DI + 2%,1.3382,1.0753,1.2014,0.0478,1.1536,1.2494,1046.694031,103.2947,1043.37,,
CSAN24,COSAN S.A. (*),05/05/2032,"DI + 1,9%",1.3695,1.1,1.2164,0.0926,1.1238,1.3091,1078.711319,102.9406,1089.91,,
CSANA0,COSAN S.A. (*),28/06/2029,DI + 1%,0.9817,0.735,0.8336,0.095,0.7386,0.9288,1032.777182,100.5449,830.86,,
CSANB0,COSAN S.A. (*),28/06/2034,"DI + 1,5%",1.4994,1.2,1.3336,0.1228,1.2108,1.4566,1037.283682,100.861,1318.71,0.05,
CSMGA5,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*) (**),16/12/2025,"DI + 1,75%",0.7727,0.5337,0.6795,0.0855,0.594,0.7652,388.525589,100.7346,174.54,,
CSMGA7,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),16/12/2029,"DI + 1,3%",0.7129,0.5,0.608,0.0245,0.5835,0.6327,1020.785942,101.8044,658.96,,
CSMGA8,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2030,"DI + 1,2%",--,--,0.8975,0.2227,0.6748,1.1203,1011.99387,100.9299,780.01,,
CSMGA9,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/07/2034,"DI + 0,9%",0.7757,0.4712,0.6207,0.1209,0.4998,0.7416,1033.231615,101.1752,1064.43,,
CSMGB6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),15/09/2026,"DI + 1,3%",0.6633,0.45,0.5646,0.0761,0.4885,0.6408,621.633486,100.744,256.65,,
CSNAA1,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),10/11/2028,"DI + 1,65%",3.5005,3.05,3.2638,0.0382,3.2256,3.3021,999.486292,95.6507,708.4,0.35,
CSNAA2,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),20/12/2027,"DI + 2,5%",3.5306,3.1,3.3129,0.0389,3.274,3.3519,1015.678357,98.2326,568.06,,
CSRNA2,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),15/03/2031,"DI + 0,96%",--,--,1.0144,0.0272,0.9873,1.0417,1000.294519,99.7687,1083.01,,
CTEE19,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP,15/11/2028,"DI + 2,83%",0.5409,0.35,0.4451,0.034,0.4112,0.4792,1110.805943,105.9976,629.53,,
CTEEA2,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/04/2029,"DI + 1,55%",0.5573,0.2493,0.4124,0.0868,0.3256,0.4993,1086.547806,103.1598,698.29,,
CTNS19,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*) (**),15/02/2025,"DI + 1,4%",0.8431,0.3357,0.626,0.0383,0.5877,0.6645,1015.728186,100.3045,100,,
CTNS25,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*) (**),10/06/2026,"DI + 1,15%",1.1822,0.8119,1.049,0.0767,0.9723,1.1258,1035.455278,100.1528,385.07,,
CVCB14,CVC BRASIL OPERADORA E AGENCIA DE VIAGENS S.A.,30/11/2026,"DI + 5,5%",6.4893,5.4117,5.8778,0.1318,5.746,6.0097,1.046098,99.5434,322.24,,
DASAA2,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),25/11/2024,"DI + 1,2%",2.3112,0.6544,1.4295,0.4482,0.9813,1.8779,518.870305,99.9623,42,,
DASAA4,DIAGNÓSTICOS DA AMÉRICA S/A (*),20/10/2025,"DI + 2,1%",3.55,3,3.3372,0.3087,3.0286,3.646,1046.641513,99.3687,132.14,0.05,
DASAA5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2026,"DI + 1,6%",4.3572,3.5,3.9248,0.0863,3.8385,4.0111,1006.220778,96.0014,453.53,,
DASAA6,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/04/2027,"DI + 1,6%",4.3361,3.6738,3.9928,0.1018,3.891,4.0947,1008.972862,95.996,440.85,,
DASAA8,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/10/2027,"DI + 1,6%",4.5942,3.7887,4.4324,1.2213,3.2111,5.6539,982.220096,93.4507,617.49,,
DASAB4,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),20/10/2027,"DI + 2,4%",4.3516,2.4428,3.4451,0.691,2.7541,4.1362,1032.380179,97.8904,528.14,,
DASAB5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2028,"DI + 1,7%",4.8482,3.9453,4.3739,0.0868,4.2872,4.4608,967.850573,92.3035,771.39,,
DASAC5,DIAGNÓSTICOS DA AMÉRICA S/A (*),30/10/2031,"DI + 2,05%",4.9333,4.0806,4.4834,0.1183,4.3651,4.6019,946.690362,90.1587,1088.09,,
DESK13,DESKTOP S/A (*) (**),17/11/2028,"DI + 2,6%",1.5107,1.2053,1.3779,0.0112,1.3667,1.3893,1068.085188,102.1062,440.99,,
DESK15,DESKTOP S/A (*) (**),27/11/2028,"DI + 2,3%",1.5,1.1387,1.3178,0.038,1.2798,1.3559,1069.200635,102.2716,588.2,0.35,
DESK16,DESKTOP S/A (*),17/06/2030,"DI + 1,6%",1.5969,1.2,1.4,0,1.4,1.4,1030.658828,100.6959,887.59,,
DIRR18,DIRECIONAL ENGENHARIA S/A (*) (**),15/10/2026,"DI + 1,65%",0.9923,0.8,0.8899,0.0436,0.8462,0.9336,1064.610861,101.032,345.06,,
EBENA2,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),20/07/2026,"DI + 1,25%",0.5035,0.1023,0.3322,0.0568,0.2754,0.3891,687.915922,101.1083,305.34,,
EBENA3,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),20/12/2026,"DI + 1,38%",0.6286,0.5384,0.5745,0.0389,0.5356,0.6136,1040.113298,100.8946,281.96,,
EBENA4,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),25/05/2027,"DI + 1,2%",0.6443,0.5378,0.5761,0.0168,0.5593,0.5929,1047.498736,100.9022,366.53,,
EBENA5,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),15/09/2028,"DI + 1,25%",0.5974,0.3989,0.5345,0.0318,0.5027,0.5665,1020.719065,101.7989,634.46,0.1,
EBENA7,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),20/06/2028,"DI + 0,68%",0.6,0.1597,0.4352,0.1293,0.3059,0.5646,1033.491721,100.6508,671.78,,
ECOS15,EMPRESA CONCESSINÁRIA DE RODOVIAS DO SUL S.A. - ECOSUL (*) (**),15/05/2025,"DI + 2,2%",2,1.4877,1.809,0.2192,1.5898,2.0284,1048.096036,100.2406,158,,
ECOV15,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*) (**),28/03/2025,DI + 2%,1.2403,0.5101,0.8227,0.0485,0.7742,0.8714,1066.833184,100.5531,119.74,,
ECRD13,ECORIOMINAS CONCESSIONARIA DE RODOVIAS S.A. (*) (**),11/03/2025,"DI + 0,4%",0.55,0.35,0.4515,0.0047,0.4468,0.4564,1046.300015,99.9768,114,,
EDVP18,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,22/08/2027,"DI + 1,6%",--,--,1.0112,0.1222,0.8891,1.1335,1022.962282,101.2271,529.2,,
EEEL18,CPFL TRANSMISSAO S.A (*) (**),25/05/2027,"DI + 1,34%",0.8024,0.6923,0.7401,0.0155,0.7246,0.7556,1052.489741,101.3357,563.61,,
EEEL19,CPFL TRANSMISSAO S.A (*) (**),12/12/2026,"DI + 1,2%",--,--,0.6148,0.0203,0.5945,0.6352,1044.743076,101.125,486.36,,
EEEL28,CPFL TRANSMISSAO S.A (*),25/05/2029,"DI + 1,47%",0.8014,0.55,0.6766,0.0163,0.6603,0.693,1065.374762,102.532,804.65,,
EGIED1,ENGIE BRASIL ENERGIA S.A. (*),15/11/2028,DI + 1%,0.7497,0.371,0.5216,0.1492,0.3724,0.6709,1055.380466,101.3782,727.39,,
EKTR19,ELEKTRO REDES S.A. (*) (**),10/05/2026,"DI + 1,6%",0.6,0.213,0.4011,0.0503,0.3508,0.4515,1057.410835,101.2131,256.38,,
EKTR29,ELEKTRO REDES S.A. (*) (**),10/05/2028,"DI + 1,79%",1.137,0.4684,0.8146,0.091,0.7236,0.9057,1071.063751,102.4469,634.01,,
EKTRA0,ELEKTRO REDES S.A. (*) (**),15/10/2026,"DI + 1,29%",0.8031,0.6997,0.737,0.0083,0.7287,0.7454,1062.301904,100.9748,446.79,,
EKTRA1,ELEKTRO REDES S.A. (*) (**),15/07/2027,"DI + 1,28%",0.7,0.2908,0.4935,0.1196,0.374,0.6132,1041.985246,101.8675,598.68,,
EKTRA3,ELEKTRO REDES S.A. (*),15/04/2031,"DI + 0,98%",0.998,0.75,0.8719,0.0558,0.8161,0.9278,1046.077024,100.4486,1053.65,,
EKTRB0,ELEKTRO REDES S.A. (*),15/10/2028,"DI + 1,44%",0.8,0.3,0.55,0,0.55,0.55,1078.902468,102.4841,703.33,,
ELET13,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,15/04/2026,"DI + 1,8%",0.5923,0.1507,0.3648,0.0232,0.3416,0.3882,1075.239597,101.9727,347,,
ELET15,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/04/2029,"DI + 0,85%",0.8,0.396,0.6013,0.0032,0.598,0.6046,1057.01757,100.846,860.56,,
ELET24,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/09/2028,"DI + 1,55%",0.7797,0.5985,0.6993,0.0252,0.6741,0.7246,1027.192978,102.4373,722.52,0.5,
ELET25,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/04/2031,DI + 1%,0.8969,0.5323,0.7324,0.0616,0.6708,0.7941,1061.09604,101.1695,1106.21,,
ELET32,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*) (**),25/04/2026,"DI + 1,2%",0.6506,0.514,0.5761,0.0187,0.5574,0.5949,1050.973776,100.8813,357.65,,
ELFA12,ELFA MEDICAMENTOS SA (*),13/04/2028,"DI + 2,8%",34.9098,25.0529,29.4388,2.4913,26.9475,31.9302,744.342534,70.2798,352.56,,
ELPLA4,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*) (**),15/05/2025,"DI + 0,8%",0.8401,0.5054,0.6947,0.0569,0.6378,0.7517,520.462458,100.0628,151.45,,
ENAT21,ENAUTA PARTICIPACOES S.A. (*),15/12/2027,"DI + 4,25%",2.0353,1.7478,1.9,0,1.9,1.9,1094.127816,105.1616,558.6,0.05,
ENEV38,ENEVA S.A. (*),15/07/2029,"DI + 1,7%",0.8091,0.6,0.687,0.0532,0.6338,0.7402,1058.181075,103.3643,835.48,,
ENEV48,ENEVA S.A. (*),15/07/2032,DI + 2%,0.9672,0.75,0.8384,0.0517,0.7867,0.8901,1078.396902,105.2762,1139.63,,
ENEVC0,ENEVA S.A. (*),15/04/2029,DI + 1%,0.8921,0.6485,0.7606,0.1215,0.6391,0.8821,1051.330899,100.8148,862.47,,
ENEVD0,ENEVA S.A. (*),15/04/2031,"DI + 1,15%",0.9697,0.7,0.7955,0.0572,0.7384,0.8528,1058.779306,101.4711,1050.27,,
ENGIA3,ENERGISA S/A,25/08/2025,"DI + 2,3%",0.5088,0.2046,0.3399,0.181,0.1589,0.5211,342.50962,101.7134,221.33,,
ENGIA7,ENERGISA S/A,20/10/2027,"DI + 1,5%",0.6041,0.3037,0.4496,0.1013,0.3484,0.551,1074.194473,102.2449,538.78,,
ENGIA8,ENERGISA S/A,20/06/2026,"DI + 1,6%",--,--,0.5727,0.0612,0.5115,0.634,1189.800164,101.7698,435,,
ENGIB5,ENERGISA S/A,15/10/2026,"DI + 1,64%",0.843,0.6963,0.7046,0.43,0.2746,1.1347,1071.03044,101.6458,445.32,,
ENGIB7,ENERGISA S/A,20/10/2029,"DI + 1,65%",0.6564,0.3437,0.5372,0.0897,0.4475,0.627,1091.023641,103.7804,853.02,,
ENGIB8,ENERGISA S/A,20/06/2028,"DI + 2,1%",0.6477,0.2734,0.4586,0.1355,0.3232,0.5942,1083.19093,104.8728,742.57,,
ENGIC5,ENERGISA S/A,15/10/2028,"DI + 1,8%",0.7313,0.504,0.5895,0.0653,0.5242,0.6549,1093.959742,103.748,777.93,,
ENGIC6,ENERGISA S/A,15/04/2027,"DI + 1,5%",0.6,0.2,0.4152,0.0362,0.379,0.4515,1077.356803,102.31,536.36,,
ENGIC9,ENERGISA S/A,15/09/2028,"DI + 1,45%",0.6587,0.3836,0.5124,0.0788,0.4336,0.5913,1032.944409,103.0133,807.35,,
ENMTA2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,25/08/2025,"DI + 2,3%",0.7893,0.1444,0.4836,0.275,0.2086,0.7587,342.079378,101.5857,221.32,,
ENMTA8,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2029,"DI + 0,75%",0.7741,0.4704,0.6352,0.0282,0.6071,0.6635,1047.278231,100.3921,865.32,0.35,
EQMA19,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*) (**),15/05/2028,"DI + 1,4%",0.8754,0.4859,0.6743,0.0978,0.5766,0.7722,1059.005962,101.5782,550.32,,
EQMAA1,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),15/05/2030,"DI + 0,95%",1.0423,0.7,0.8623,0.0326,0.8296,0.895,1040.839434,100.3013,872.53,,
EQPA17,CENTRAIS ELETRICAS DO PARA S.A - CELPA (*),05/08/2030,"DI + 0,95%",0.9837,0.7,0.8668,0.0371,0.8297,0.904,1016.962222,100.3033,925.88,,
EQTL15,EQUATORIAL ENERGIA S.A (*) (**),15/12/2026,"DI + 1,55%",0.9,0.4425,0.6581,0.1297,0.5284,0.7878,1046.8186,101.3611,386.58,0.1,
EQTL25,EQUATORIAL ENERGIA S.A (*),15/12/2028,"DI + 1,7%",1.0631,0.85,0.9576,0.0524,0.9052,1.0102,1055.604794,102.1693,739.54,,
ERDVA1,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),22/08/2027,"DI + 1,6%",0.8452,0.65,0.76,0.0393,0.7207,0.7993,1031.486422,102.0706,622.73,,
ERDVA2,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),20/06/2026,"DI + 2,65%",1.1501,0.7028,0.9174,0.0621,0.8553,0.9796,1061.863237,102.659,388.86,,
ERDVA3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2028,"DI + 1,85%",1.0107,0.8,0.9116,0.0319,0.8797,0.9436,1082.006812,102.5917,698.33,,
ERDVB3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2030,"DI + 2,35%",1.2274,0.95,1.0894,0.0266,1.0628,1.1161,1104.498195,104.4924,898.9,,
ESCEA2,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*) (**),25/05/2027,"DI + 1,2%",0.65,0.2847,0.4813,0.0273,0.454,0.5088,1048.93682,101.0407,366.7,,
ESCEA3,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),19/02/2028,"DI + 0,9%",0.9833,0.6809,0.8383,0.0596,0.7787,0.8979,1012.750894,100.1512,622.45,,
ESULA4,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,25/08/2025,"DI + 2,3%",0.5117,0.24,0.3754,0.093,0.2825,0.4685,342.403224,101.6818,221.33,,
ESULA8,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A. (*) (**),07/10/2024,"DI + 1,4%",0.9249,0.405,0.6741,0.0574,0.6167,0.7316,1014.367362,100.1701,9,,
EUFA15,EUROFARMA LABORATÓRIOS S/A (*) (**),15/11/2027,"DI + 1,25%",1.2823,0.6718,0.9912,0.143,0.8483,1.1343,1048.820799,100.6563,644.35,,
EUFA17,EUROFARMA LABORATÓRIOS S/A (*) (**),18/03/2031,"DI + 1,3%",1.3273,0.9171,1.1348,0.1079,1.0268,1.2428,1008.390047,100.6574,1012.41,,
FLCLB1,ENERGISA M.GERAIS DITRIB.DE ENERGIA S/A (*) (**),10/06/2026,"DI + 0,83%",0.55,0.1852,0.3648,0.0645,0.3002,0.4294,1040.233806,100.7112,386.25,,
FLRY15,FLEURY S/A (*) (**),16/12/2024,"DI + 0,9%",0.4565,0.2217,0.3451,0.0514,0.2937,0.3965,1032.181887,100.1248,57,,
FLRY19,FLEURY S/A (*),17/05/2029,"DI + 0,55%",0.6729,0.5,0.5864,0.0173,0.5691,0.6038,1034.242796,99.8835,811.72,,
FLRY25,FLEURY S/A (*),16/12/2027,"DI + 1,2%",0.6609,0.4071,0.5313,0.0215,0.5098,0.5529,1044.897712,101.2735,481.71,,
FLRY27,FLEURY S/A (*),22/04/2029,"DI + 1,55%",0.7,0.2646,0.4569,0.1304,0.3265,0.5874,1090.020172,103.7291,855.81,,
FLRY29,FLEURY S/A (*),17/05/2031,"DI + 0,67%",--,--,0.7101,0.0198,0.6903,0.73,1034.100382,99.83,1076.27,,
GGBRA7,GERDAU S/A (*),29/05/2029,"DI + 0,6%",0.6972,0.4787,0.596,0.0079,0.5882,0.604,1035.335533,100.0141,891.4,,
GRRB14,AGUAS GUARIROBA S/A (*) (**),15/07/2026,"DI + 0,8%",0.9131,0.55,0.7384,0.025,0.7135,0.7635,10226.484841,100.0733,301.99,,
GSHC15,GSH CORP PARTICIPACOES S.A. (*),22/04/2029,"DI + 1,7%",1.5533,1.177,1.3765,0.1227,1.2537,1.4993,1060.313374,100.885,697.61,,
GSTS13,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*) (**),30/03/2026,"DI + 2,55%",2,1.6,1.8,0,1.8,1.8,713.54885,100.6637,227.36,,
GUAR15,GUARARAPES CONFECCOES S/A (*) (**),10/05/2027,"DI + 2,45%",1.6333,1.3797,1.5125,0.0245,1.488,1.537,1061.940113,101.3245,142.74,0.4,
GUAR16,GUARARAPES CONFECCOES S/A (*),25/10/2027,"DI + 2,35%",1.75,1.4049,1.5859,0.0249,1.561,1.6109,1066.722621,101.3181,441.13,0.35,
HAPV12,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*) (**),30/04/2027,"DI + 1,45%",0.986,0.7984,0.856,0.0742,0.7818,0.9304,1058.583967,101.0583,452.13,0.1,
HAPV13,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2029,"DI + 1,6%",1.2277,1.05,1.1202,0.0575,1.0627,1.1778,1060.34518,101.4939,790.6,,
HAPV15,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),27/01/2030,"DI + 1,75%",1.3778,1.1495,1.3088,0.1986,1.1103,1.5075,1046.809252,101.6787,967.17,,
HAPV17,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2031,"DI + 1,6%",1.4278,1.2218,1.3332,0.117,1.2162,1.4503,1055.505716,101.0307,984.1,,
HAPV22,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),30/04/2029,"DI + 1,65%",1.2523,1.0092,1.0996,0.0558,1.0438,1.1555,1066.164543,101.7001,783.78,0.35,
HBSA12,HIDROVIAS DO BRASIL S.A. (*),20/07/2027,"DI + 2,15%",1.75,1.35,1.55,0,1.55,1.55,1034.291237,101.1815,502.84,,
HBSA22,HIDROVIAS DO BRASIL S.A. (*),20/07/2029,"DI + 2,4%",1.95,1.5602,1.7603,0.0503,1.7101,1.8107,1041.871257,101.8776,749.4,,
HGLB12,HIGHLINE DO BRASIL II INFRAESTRUTURA DE TELECOMUNICACOES S.A (*) (**),15/02/2027,"DI + 3,3%",3.1,2.6,2.867,0.0515,2.8155,2.9186,963.677873,100.7622,455.83,,
HSPA12,HOSPITAL ANCHIETA S.A. (*),15/09/2027,"DI + 2,1%",17.7641,14,15.9907,0.5188,15.4719,16.5096,765.992221,76.3791,523.38,,
HSPE14,HOSPITAL ESPERANÇA S/A (*) (**),27/12/2027,"DI + 1,5%",1.6106,1.1004,1.3498,0.0056,1.3442,1.3555,1.03241,100.3418,581.75,,
HYPEA4,HYPERA S/A (*),14/12/2027,"DI + 1,35%",0.65,0.2625,0.4559,0.0506,0.4053,0.5066,1053.72957,102.0414,575.55,0.4,
HYPEA5,HYPERA S/A (*),25/04/2028,"DI + 2,2%",0.8812,0.7162,0.7865,0.0239,0.7626,0.8105,1088.849398,103.4835,621.49,,
HYPEA7,HYPERA S/A (*),15/12/2028,"DI + 1,3%",0.6855,0.3481,0.5039,0.1229,0.381,0.6269,1056.345215,102.3546,744.79,,
HYPEA8,HYPERA S/A (*),03/05/2029,"DI + 0,85%",0.8527,0.6274,0.7392,0.043,0.6961,0.7823,1041.43306,100.3497,800.43,,
HZTC24,ORIZON MEIO AMBIENTE S.A. (*) (**),15/11/2031,"DI + 3,8%",2.7509,2.3926,2.5999,0.0002,2.5997,2.6002,1035.722826,104.0955,876.26,,
IGSN14,IGUA SANEAMENTO S.A (*) (**),15/05/2026,"DI + 3,5%",1.754,1.2,1.5,0,1.5,1.5,409.856249,101.6031,205.94,,
IGTAA0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2025,"DI + 2,15%",0.3038,0.1987,0.2524,0.033,0.2195,0.2855,1080.210612,101.7398,231.95,,
IGTAA1,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*) (**),24/06/2026,"DI + 1,48%",0.4,0.1491,0.2919,0.0563,0.2356,0.3483,1039.253089,100.8753,3,,
IGTAB0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2027,"DI + 2,45%",0.5516,0.3,0.4271,0.0625,0.3645,0.4897,1107.677254,104.1751,518.79,,
IGTAB1,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*),24/06/2028,"DI + 1,63%",0.6057,0.4237,0.5072,0.034,0.4732,0.5414,1061.285178,102.974,666.28,,
INEL12,INSPIRALI EDUCACAO S/A (*),15/05/2029,"DI + 1,65%",1.7498,1.35,1.5707,0.0347,1.536,1.6055,1041.989649,100.2215,714.44,,
IOCHA2,IOCHPE-MAXION S/A (*),15/09/2028,DI + 2%,1.5556,1.1559,1.3591,0.1341,1.225,1.4933,1073.700567,101.7363,689.37,,
IOCHA3,IOCHPE-MAXION S/A (*) (**),02/04/2030,"DI + 1,6%",1.6068,1.2531,1.5358,0.1432,1.3926,1.6791,1059.136416,100.2085,830.43,0.05,
ITSA13,ITAUSA S/A (*) (**),15/12/2030,"DI + 2,4%",2.0227,1.0678,1.4872,0.0353,1.452,1.5226,1070.011794,103.3638,935,0.35,
ITSA16,ITAUSA S/A (*) (**),13/12/2031,"DI + 1,37%",0.9277,0.4373,0.6753,0.2443,0.431,0.9197,1126.704142,102.8979,1051.38,,
ITSA24,ITAUSA S/A (*),15/06/2031,DI + 2%,1.2454,0.9779,1.0924,0.0518,1.0406,1.1443,1071.367774,103.609,1004.24,0.5,
JHSFA1,JHSF PARTICIPAÇÕES S/A,21/01/2027,"DI + 2,75%",2.8454,2.2385,2.5108,0.2036,2.3072,2.7145,1026.105488,100.2735,295.4,,
JHSFA3,JHSF PARTICIPAÇÕES S/A (*),20/12/2027,"DI + 2,2%",3.3019,2.1635,2.73,0.0601,2.6699,2.7902,990.975539,99.0009,488.81,,
JSLGA5,JSL S/A (*),20/10/2028,"DI + 2,7%",2.6121,2.4,2.5,0,2.5,2.5,1060.930517,100.4703,606.91,,
JSMLA5,SIMPAR S.A. (*),15/01/2031,"DI + 3,5%",4.0842,2.8376,3.3698,0.0226,3.3472,3.3924,1032.131696,100.4624,924.14,,
JSMLB3,SIMPAR S.A. (*),20/05/2026,"DI + 2,2%",1.7,1.0209,1.3892,0.1435,1.2457,1.5328,1052.729972,100.8286,261.34,,
KLAS12,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S/A (*) (**),16/08/2026,"DI + 2,8%",3.8111,2.6168,2.9695,0.182,2.7874,3.1516,809.527534,99.8254,267.22,0.35,
KRSA11,KORA SAUDE PARTICIPACOES S.A. (*),03/05/2027,"DI + 1,95%",17.6282,14.0727,15.8697,0.6091,15.2606,16.4788,838.023554,79.9182,432.69,,
LCAMA9,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*) (**),15/01/2026,"DI + 2,4%",1.9683,1.6661,1.8149,0.022,1.7929,1.8371,1029.631775,100.436,191.5,0.35,
LCAMB2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),20/05/2028,DI + 2%,1.7846,1.45,1.6239,0.0317,1.5922,1.6557,1053.136605,100.9381,637.49,,
LCAMB4,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*) (**),10/05/2027,"DI + 1,85%",1.6336,1.3271,1.4877,0.0291,1.4586,1.5168,1053.860406,100.7788,548.88,0.35,
LCAMC2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),20/05/2031,"DI + 2,4%",2.061,1.749,1.914,0.0356,1.8785,1.9497,1064.117201,101.8481,972.49,0.05,
LCAMC3,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*) (**),15/04/2027,"DI + 1,85%",1.6547,1.441,1.5276,0.0186,1.509,1.5463,1061.762255,100.6721,532.69,,
LCAMD2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),10/11/2026,"DI + 1,75%",1.5812,1.4,1.4859,0.0177,1.4683,1.5037,1050.306103,100.4765,461.06,,
LMTI15,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A.,28/05/2025,"DI + 2,6%",1.6,1.2369,1.4203,0.0341,1.3863,1.4545,525.046356,100.7342,159.42,,
LMTP16,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*) (**),25/09/2025,"DI + 1,49%",1.6194,1.25,1.4452,0.0328,1.4124,1.4781,1060.221129,100.0404,230.67,,
